vehicle_id,pv_wp,pv_area_m2,pv_eff
1864249,400.0,2.0,0.2
1864297,400.0,2.0,0.2
1864719,400.0,2.0,0.2
1864924,400.0,2.0,0.2
1865202,400.0,2.0,0.2
1865835,400.0,2.0,0.2
1866147,400.0,2.0,0.2
1866176,400.0,2.0,0.2
1866226,400.0,2.0,0.2
1866352,400.0,2.0,0.2
1866404,400.0,2.0,0.2
1866408,400.0,2.0,0.2
1866416,400.0,2.0,0.2
1866473,400.0,2.0,0.2
1866485,400.0,2.0,0.2
1866545,400.0,2.0,0.2
1866629,400.0,2.0,0.2
1866708,400.0,2.0,0.2
1866769,400.0,2.0,0.2
1866824,400.0,2.0,0.2
1866833,400.0,2.0,0.2
1866906,400.0,2.0,0.2
1866916,400.0,2.0,0.2
1867031,400.0,2.0,0.2
1867056,400.0,2.0,0.2
1867330,400.0,2.0,0.2
1867665,400.0,2.0,0.2
1867855,400.0,2.0,0.2
1868477,400.0,2.0,0.2
1868780,400.0,2.0,0.2
1868916,400.0,2.0,0.2
1869055,400.0,2.0,0.2
1869124,400.0,2.0,0.2
1869318,400.0,2.0,0.2
1869528,400.0,2.0,0.2
1869940,400.0,2.0,0.2
1869956,400.0,2.0,0.2
1870237,400.0,2.0,0.2
1870458,400.0,2.0,0.2
1870538,400.0,2.0,0.2
1870553,400.0,2.0,0.2
1870619,400.0,2.0,0.2
1870661,400.0,2.0,0.2
1870974,400.0,2.0,0.2
1871079,400.0,2.0,0.2
1871198,400.0,2.0,0.2
1871256,400.0,2.0,0.2
1871352,400.0,2.0,0.2
1871518,400.0,2.0,0.2
1871552,400.0,2.0,0.2
1871567,400.0,2.0,0.2
1871627,400.0,2.0,0.2
1871663,400.0,2.0,0.2
1871877,400.0,2.0,0.2
1871930,400.0,2.0,0.2
1871931,400.0,2.0,0.2
1872692,400.0,2.0,0.2
1872819,400.0,2.0,0.2
1873083,400.0,2.0,0.2
1873151,400.0,2.0,0.2
1873197,400.0,2.0,0.2
1873325,400.0,2.0,0.2
1873488,400.0,2.0,0.2
1873510,400.0,2.0,0.2
1873511,400.0,2.0,0.2
1873637,400.0,2.0,0.2
1873978,400.0,2.0,0.2
1875335,400.0,2.0,0.2
1875408,400.0,2.0,0.2
1875819,400.0,2.0,0.2
1876010,400.0,2.0,0.2
1876022,400.0,2.0,0.2
1876107,400.0,2.0,0.2
1876238,400.0,2.0,0.2
1876446,400.0,2.0,0.2
1876522,400.0,2.0,0.2
1876607,400.0,2.0,0.2
1876687,400.0,2.0,0.2
1876699,400.0,2.0,0.2
1877129,400.0,2.0,0.2
1877158,400.0,2.0,0.2
1877581,400.0,2.0,0.2
1877679,400.0,2.0,0.2
1877795,400.0,2.0,0.2
1877800,400.0,2.0,0.2
1878255,400.0,2.0,0.2
1878346,400.0,2.0,0.2
1878353,400.0,2.0,0.2
1878366,400.0,2.0,0.2
1878677,400.0,2.0,0.2
1879061,400.0,2.0,0.2
1879179,400.0,2.0,0.2
1879323,400.0,2.0,0.2
1879325,400.0,2.0,0.2
1879354,400.0,2.0,0.2
1879770,400.0,2.0,0.2
1880086,400.0,2.0,0.2
1880519,400.0,2.0,0.2
1880643,400.0,2.0,0.2
1881030,400.0,2.0,0.2
1881271,400.0,2.0,0.2
1881410,400.0,2.0,0.2
1881482,400.0,2.0,0.2
1881676,400.0,2.0,0.2
1881678,400.0,2.0,0.2
1881712,400.0,2.0,0.2
1881873,400.0,2.0,0.2
1882354,400.0,2.0,0.2
1882382,400.0,2.0,0.2
1882474,400.0,2.0,0.2
1882561,400.0,2.0,0.2
1882851,400.0,2.0,0.2
1882943,400.0,2.0,0.2
1883209,400.0,2.0,0.2
1883444,400.0,2.0,0.2
1884332,400.0,2.0,0.2
1884545,400.0,2.0,0.2
1895264,400.0,2.0,0.2
1895463,400.0,2.0,0.2
1895583,400.0,2.0,0.2
1895603,400.0,2.0,0.2
1895896,400.0,2.0,0.2
1896031,400.0,2.0,0.2
1896284,400.0,2.0,0.2
1896323,400.0,2.0,0.2
1896709,400.0,2.0,0.2
1896873,400.0,2.0,0.2
1896908,400.0,2.0,0.2
1897006,400.0,2.0,0.2
1897201,400.0,2.0,0.2
1897490,400.0,2.0,0.2
1897503,400.0,2.0,0.2
1897551,400.0,2.0,0.2
1897678,400.0,2.0,0.2
1897724,400.0,2.0,0.2
1897760,400.0,2.0,0.2
1897799,400.0,2.0,0.2
1897829,400.0,2.0,0.2
1897973,400.0,2.0,0.2
1898055,400.0,2.0,0.2
1898090,400.0,2.0,0.2
1898162,400.0,2.0,0.2
1898199,400.0,2.0,0.2
1898211,400.0,2.0,0.2
1905748,400.0,2.0,0.2
1906081,400.0,2.0,0.2
1906103,400.0,2.0,0.2
1906147,400.0,2.0,0.2
1915419,400.0,2.0,0.2
1915535,400.0,2.0,0.2
1916463,400.0,2.0,0.2
1917044,400.0,2.0,0.2
1917063,400.0,2.0,0.2
1917067,400.0,2.0,0.2
1917319,400.0,2.0,0.2
1917536,400.0,2.0,0.2
1918156,400.0,2.0,0.2
1918217,400.0,2.0,0.2
1918224,400.0,2.0,0.2
1918299,400.0,2.0,0.2
1918348,400.0,2.0,0.2
1918364,400.0,2.0,0.2
1918728,400.0,2.0,0.2
1919002,400.0,2.0,0.2
1919893,400.0,2.0,0.2
1920005,400.0,2.0,0.2
1920081,400.0,2.0,0.2
1920281,400.0,2.0,0.2
1920430,400.0,2.0,0.2
1921380,400.0,2.0,0.2
1921839,400.0,2.0,0.2
1921958,400.0,2.0,0.2
1921963,400.0,2.0,0.2
1922049,400.0,2.0,0.2
1922165,400.0,2.0,0.2
1922202,400.0,2.0,0.2
1922478,400.0,2.0,0.2
1923159,400.0,2.0,0.2
1923334,400.0,2.0,0.2
1923514,400.0,2.0,0.2
1923530,400.0,2.0,0.2
1923565,400.0,2.0,0.2
1923649,400.0,2.0,0.2
1923863,400.0,2.0,0.2
1923911,400.0,2.0,0.2
1923995,400.0,2.0,0.2
1924068,400.0,2.0,0.2
1924369,400.0,2.0,0.2
1924438,400.0,2.0,0.2
1924806,400.0,2.0,0.2
1924884,400.0,2.0,0.2
1925082,400.0,2.0,0.2
1925314,400.0,2.0,0.2
1925371,400.0,2.0,0.2
1925424,400.0,2.0,0.2
1925639,400.0,2.0,0.2
1925891,400.0,2.0,0.2
1925984,400.0,2.0,0.2
1926022,400.0,2.0,0.2
1926322,400.0,2.0,0.2
1926342,400.0,2.0,0.2
1927467,400.0,2.0,0.2
1927780,400.0,2.0,0.2
1927977,400.0,2.0,0.2
1928142,400.0,2.0,0.2
1928209,400.0,2.0,0.2
1928512,400.0,2.0,0.2
1928594,400.0,2.0,0.2
1928666,400.0,2.0,0.2
1928717,400.0,2.0,0.2
1928797,400.0,2.0,0.2
1928950,400.0,2.0,0.2
1929202,400.0,2.0,0.2
1929418,400.0,2.0,0.2
1929595,400.0,2.0,0.2
1929874,400.0,2.0,0.2
1929896,400.0,2.0,0.2
1930024,400.0,2.0,0.2
1930246,400.0,2.0,0.2
1930269,400.0,2.0,0.2
1930271,400.0,2.0,0.2
1930305,400.0,2.0,0.2
1930340,400.0,2.0,0.2
1930375,400.0,2.0,0.2
1930432,400.0,2.0,0.2
1931065,400.0,2.0,0.2
1931868,400.0,2.0,0.2
1932480,400.0,2.0,0.2
1932503,400.0,2.0,0.2
1932806,400.0,2.0,0.2
1932860,400.0,2.0,0.2
1933169,400.0,2.0,0.2
1933213,400.0,2.0,0.2
1933535,400.0,2.0,0.2
1933542,400.0,2.0,0.2
1933702,400.0,2.0,0.2
1933740,400.0,2.0,0.2
1933972,400.0,2.0,0.2
1934001,400.0,2.0,0.2
1934104,400.0,2.0,0.2
1934332,400.0,2.0,0.2
1934387,400.0,2.0,0.2
1934400,400.0,2.0,0.2
1934806,400.0,2.0,0.2
1935213,400.0,2.0,0.2
1935449,400.0,2.0,0.2
1935467,400.0,2.0,0.2
1935533,400.0,2.0,0.2
1935539,400.0,2.0,0.2
1935587,400.0,2.0,0.2
1935748,400.0,2.0,0.2
1935896,400.0,2.0,0.2
1936026,400.0,2.0,0.2
1936435,400.0,2.0,0.2
1936462,400.0,2.0,0.2
1936745,400.0,2.0,0.2
1936749,400.0,2.0,0.2
1937413,400.0,2.0,0.2
1937434,400.0,2.0,0.2
1937596,400.0,2.0,0.2
1937779,400.0,2.0,0.2
1937826,400.0,2.0,0.2
1937891,400.0,2.0,0.2
1937936,400.0,2.0,0.2
1938132,400.0,2.0,0.2
1938224,400.0,2.0,0.2
1938289,400.0,2.0,0.2
1938495,400.0,2.0,0.2
1938573,400.0,2.0,0.2
1938592,400.0,2.0,0.2
1938754,400.0,2.0,0.2
1938803,400.0,2.0,0.2
1939103,400.0,2.0,0.2
1939247,400.0,2.0,0.2
1939475,400.0,2.0,0.2
1940785,400.0,2.0,0.2
1941033,400.0,2.0,0.2
1941121,400.0,2.0,0.2
1941130,400.0,2.0,0.2
1941149,400.0,2.0,0.2
1941276,400.0,2.0,0.2
1941354,400.0,2.0,0.2
1941454,400.0,2.0,0.2
1941649,400.0,2.0,0.2
1941790,400.0,2.0,0.2
1942163,400.0,2.0,0.2
1942350,400.0,2.0,0.2
1942487,400.0,2.0,0.2
1942497,400.0,2.0,0.2
1943085,400.0,2.0,0.2
1943282,400.0,2.0,0.2
1943344,400.0,2.0,0.2
1943586,400.0,2.0,0.2
1943899,400.0,2.0,0.2
1943983,400.0,2.0,0.2
1944153,400.0,2.0,0.2
1944219,400.0,2.0,0.2
1944596,400.0,2.0,0.2
1944827,400.0,2.0,0.2
1944869,400.0,2.0,0.2
1944908,400.0,2.0,0.2
1945044,400.0,2.0,0.2
1945053,400.0,2.0,0.2
1945089,400.0,2.0,0.2
1945583,400.0,2.0,0.2
1945681,400.0,2.0,0.2
1945714,400.0,2.0,0.2
1945889,400.0,2.0,0.2
1945903,400.0,2.0,0.2
1946270,400.0,2.0,0.2
1946403,400.0,2.0,0.2
1946542,400.0,2.0,0.2
1946633,400.0,2.0,0.2
1946731,400.0,2.0,0.2
1946899,400.0,2.0,0.2
1946924,400.0,2.0,0.2
1946945,400.0,2.0,0.2
1947015,400.0,2.0,0.2
1947226,400.0,2.0,0.2
1947248,400.0,2.0,0.2
1947449,400.0,2.0,0.2
1947790,400.0,2.0,0.2
1947874,400.0,2.0,0.2
1947908,400.0,2.0,0.2
1947927,400.0,2.0,0.2
1947950,400.0,2.0,0.2
1947962,400.0,2.0,0.2
1947968,400.0,2.0,0.2
1948075,400.0,2.0,0.2
1948130,400.0,2.0,0.2
1948674,400.0,2.0,0.2
1948966,400.0,2.0,0.2
1949251,400.0,2.0,0.2
1949328,400.0,2.0,0.2
1949427,400.0,2.0,0.2
1951393,400.0,2.0,0.2
1951602,400.0,2.0,0.2
1965751,400.0,2.0,0.2
1966245,400.0,2.0,0.2
1966275,400.0,2.0,0.2
1966453,400.0,2.0,0.2
1966513,400.0,2.0,0.2
1966551,400.0,2.0,0.2
1966628,400.0,2.0,0.2
1966752,400.0,2.0,0.2
1966768,400.0,2.0,0.2
1967489,400.0,2.0,0.2
1967599,400.0,2.0,0.2
1967959,400.0,2.0,0.2
1968154,400.0,2.0,0.2
1968413,400.0,2.0,0.2
1968423,400.0,2.0,0.2
1968432,400.0,2.0,0.2
1968454,400.0,2.0,0.2
1968562,400.0,2.0,0.2
1977989,400.0,2.0,0.2
1978218,400.0,2.0,0.2
1978432,400.0,2.0,0.2
1978958,400.0,2.0,0.2
1979003,400.0,2.0,0.2
1979157,400.0,2.0,0.2
1979326,400.0,2.0,0.2
1979515,400.0,2.0,0.2
1980580,400.0,2.0,0.2
1980841,400.0,2.0,0.2
1981287,400.0,2.0,0.2
1981355,400.0,2.0,0.2
1981516,400.0,2.0,0.2
1982281,400.0,2.0,0.2
1982781,400.0,2.0,0.2
1982819,400.0,2.0,0.2
1982966,400.0,2.0,0.2
1983041,400.0,2.0,0.2
1983094,400.0,2.0,0.2
1983268,400.0,2.0,0.2
1983689,400.0,2.0,0.2
1983724,400.0,2.0,0.2
1983900,400.0,2.0,0.2
1984018,400.0,2.0,0.2
1984076,400.0,2.0,0.2
1984259,400.0,2.0,0.2
1984318,400.0,2.0,0.2
1984396,400.0,2.0,0.2
1984480,400.0,2.0,0.2
1984518,400.0,2.0,0.2
1984807,400.0,2.0,0.2
1985673,400.0,2.0,0.2
1986808,400.0,2.0,0.2
1986811,400.0,2.0,0.2
1987211,400.0,2.0,0.2
1987497,400.0,2.0,0.2
1987575,400.0,2.0,0.2
1988183,400.0,2.0,0.2
1988570,400.0,2.0,0.2
1988871,400.0,2.0,0.2
1988964,400.0,2.0,0.2
1989342,400.0,2.0,0.2
1989851,400.0,2.0,0.2
1990203,400.0,2.0,0.2
1990215,400.0,2.0,0.2
1990310,400.0,2.0,0.2
1990472,400.0,2.0,0.2
1990517,400.0,2.0,0.2
1990939,400.0,2.0,0.2
1991087,400.0,2.0,0.2
1991264,400.0,2.0,0.2
1991270,400.0,2.0,0.2
1991289,400.0,2.0,0.2
1991526,400.0,2.0,0.2
1991623,400.0,2.0,0.2
1991817,400.0,2.0,0.2
1991963,400.0,2.0,0.2
1992021,400.0,2.0,0.2
1992044,400.0,2.0,0.2
1992135,400.0,2.0,0.2
1992260,400.0,2.0,0.2
1992263,400.0,2.0,0.2
1992550,400.0,2.0,0.2
1992669,400.0,2.0,0.2
1992727,400.0,2.0,0.2
1992767,400.0,2.0,0.2
1992817,400.0,2.0,0.2
1993035,400.0,2.0,0.2
1993398,400.0,2.0,0.2
1993531,400.0,2.0,0.2
1993590,400.0,2.0,0.2
1993622,400.0,2.0,0.2
1993838,400.0,2.0,0.2
1993841,400.0,2.0,0.2
1993923,400.0,2.0,0.2
1993965,400.0,2.0,0.2
1994098,400.0,2.0,0.2
1994362,400.0,2.0,0.2
1994390,400.0,2.0,0.2
1994394,400.0,2.0,0.2
1994575,400.0,2.0,0.2
1994664,400.0,2.0,0.2
1994793,400.0,2.0,0.2
1995124,400.0,2.0,0.2
1995146,400.0,2.0,0.2
1995335,400.0,2.0,0.2
1995386,400.0,2.0,0.2
1995614,400.0,2.0,0.2
1995709,400.0,2.0,0.2
1995815,400.0,2.0,0.2
1995972,400.0,2.0,0.2
1996018,400.0,2.0,0.2
1996120,400.0,2.0,0.2
1996285,400.0,2.0,0.2
1996823,400.0,2.0,0.2
1996919,400.0,2.0,0.2
1996993,400.0,2.0,0.2
1997248,400.0,2.0,0.2
1997283,400.0,2.0,0.2
1997312,400.0,2.0,0.2
1997388,400.0,2.0,0.2
1997704,400.0,2.0,0.2
1997901,400.0,2.0,0.2
1997995,400.0,2.0,0.2
1998067,400.0,2.0,0.2
1998097,400.0,2.0,0.2
1998108,400.0,2.0,0.2
1998136,400.0,2.0,0.2
1998324,400.0,2.0,0.2
1998357,400.0,2.0,0.2
1998399,400.0,2.0,0.2
1998750,400.0,2.0,0.2
1998812,400.0,2.0,0.2
1998933,400.0,2.0,0.2
1999051,400.0,2.0,0.2
1999067,400.0,2.0,0.2
1999186,400.0,2.0,0.2
1999200,400.0,2.0,0.2
1999232,400.0,2.0,0.2
1999400,400.0,2.0,0.2
1999540,400.0,2.0,0.2
1999575,400.0,2.0,0.2
1999747,400.0,2.0,0.2
1999751,400.0,2.0,0.2
2000286,400.0,2.0,0.2
2000521,400.0,2.0,0.2
2000642,400.0,2.0,0.2
2000658,400.0,2.0,0.2
2000892,400.0,2.0,0.2
2000916,400.0,2.0,0.2
2001211,400.0,2.0,0.2
2001341,400.0,2.0,0.2
2001474,400.0,2.0,0.2
2001540,400.0,2.0,0.2
2001599,400.0,2.0,0.2
2001681,400.0,2.0,0.2
2001796,400.0,2.0,0.2
2001822,400.0,2.0,0.2
2002436,400.0,2.0,0.2
2002458,400.0,2.0,0.2
2002698,400.0,2.0,0.2
2002786,400.0,2.0,0.2
2002884,400.0,2.0,0.2
2002938,400.0,2.0,0.2
2002994,400.0,2.0,0.2
2003144,400.0,2.0,0.2
2003753,400.0,2.0,0.2
2014860,400.0,2.0,0.2
2015073,400.0,2.0,0.2
2015133,400.0,2.0,0.2
2015195,400.0,2.0,0.2
2015461,400.0,2.0,0.2
2015485,400.0,2.0,0.2
2015920,400.0,2.0,0.2
2015945,400.0,2.0,0.2
2016242,400.0,2.0,0.2
2016252,400.0,2.0,0.2
2016258,400.0,2.0,0.2
2016409,400.0,2.0,0.2
2016428,400.0,2.0,0.2
2016451,400.0,2.0,0.2
2016613,400.0,2.0,0.2
2016636,400.0,2.0,0.2
2016759,400.0,2.0,0.2
2016807,400.0,2.0,0.2
2016868,400.0,2.0,0.2
2016911,400.0,2.0,0.2
2016941,400.0,2.0,0.2
2017010,400.0,2.0,0.2
2017143,400.0,2.0,0.2
2017241,400.0,2.0,0.2
2017329,400.0,2.0,0.2
2017706,400.0,2.0,0.2
2017930,400.0,2.0,0.2
2017932,400.0,2.0,0.2
2017993,400.0,2.0,0.2
2018052,400.0,2.0,0.2
2018096,400.0,2.0,0.2
2018104,400.0,2.0,0.2
2018105,400.0,2.0,0.2
2018192,400.0,2.0,0.2
2018302,400.0,2.0,0.2
2018335,400.0,2.0,0.2
2026085,400.0,2.0,0.2
2026475,400.0,2.0,0.2
2026594,400.0,2.0,0.2
2026656,400.0,2.0,0.2
2026716,400.0,2.0,0.2
2026804,400.0,2.0,0.2
2026832,400.0,2.0,0.2
2027152,400.0,2.0,0.2
2027306,400.0,2.0,0.2
2027688,400.0,2.0,0.2
2027805,400.0,2.0,0.2
2028439,400.0,2.0,0.2
2028513,400.0,2.0,0.2
2028892,400.0,2.0,0.2
2029674,400.0,2.0,0.2
2029691,400.0,2.0,0.2
2029924,400.0,2.0,0.2
2030367,400.0,2.0,0.2
2030541,400.0,2.0,0.2
2030759,400.0,2.0,0.2
2030917,400.0,2.0,0.2
2031092,400.0,2.0,0.2
2031262,400.0,2.0,0.2
2031677,400.0,2.0,0.2
2031733,400.0,2.0,0.2
2031907,400.0,2.0,0.2
2032044,400.0,2.0,0.2
2032303,400.0,2.0,0.2
2032664,400.0,2.0,0.2
2032745,400.0,2.0,0.2
2033017,400.0,2.0,0.2
2033044,400.0,2.0,0.2
2034109,400.0,2.0,0.2
2034429,400.0,2.0,0.2
2034494,400.0,2.0,0.2
2035382,400.0,2.0,0.2
2035524,400.0,2.0,0.2
2035934,400.0,2.0,0.2
2036086,400.0,2.0,0.2
2036512,400.0,2.0,0.2
2036551,400.0,2.0,0.2
2036718,400.0,2.0,0.2
2036755,400.0,2.0,0.2
2036787,400.0,2.0,0.2
2036833,400.0,2.0,0.2
2036866,400.0,2.0,0.2
2036925,400.0,2.0,0.2
2036963,400.0,2.0,0.2
2037015,400.0,2.0,0.2
2037019,400.0,2.0,0.2
2037197,400.0,2.0,0.2
2037272,400.0,2.0,0.2
2037384,400.0,2.0,0.2
2037421,400.0,2.0,0.2
2037473,400.0,2.0,0.2
2037474,400.0,2.0,0.2
2037569,400.0,2.0,0.2
2037588,400.0,2.0,0.2
2037763,400.0,2.0,0.2
2037815,400.0,2.0,0.2
2037968,400.0,2.0,0.2
2038119,400.0,2.0,0.2
2038126,400.0,2.0,0.2
2038470,400.0,2.0,0.2
2038559,400.0,2.0,0.2
2038653,400.0,2.0,0.2
2038849,400.0,2.0,0.2
2038932,400.0,2.0,0.2
2039038,400.0,2.0,0.2
2039078,400.0,2.0,0.2
2039507,400.0,2.0,0.2
2039809,400.0,2.0,0.2
2039863,400.0,2.0,0.2
2040360,400.0,2.0,0.2
2040369,400.0,2.0,0.2
2040400,400.0,2.0,0.2
2040420,400.0,2.0,0.2
2040511,400.0,2.0,0.2
2040630,400.0,2.0,0.2
2041113,400.0,2.0,0.2
2041351,400.0,2.0,0.2
2041520,400.0,2.0,0.2
2041562,400.0,2.0,0.2
2041587,400.0,2.0,0.2
2041717,400.0,2.0,0.2
2041722,400.0,2.0,0.2
2041814,400.0,2.0,0.2
2041965,400.0,2.0,0.2
2042472,400.0,2.0,0.2
2043077,400.0,2.0,0.2
2043268,400.0,2.0,0.2
2043723,400.0,2.0,0.2
2043730,400.0,2.0,0.2
2043747,400.0,2.0,0.2
2044412,400.0,2.0,0.2
2044416,400.0,2.0,0.2
2044463,400.0,2.0,0.2
2044536,400.0,2.0,0.2
2044657,400.0,2.0,0.2
2044884,400.0,2.0,0.2
2045215,400.0,2.0,0.2
2045235,400.0,2.0,0.2
2045761,400.0,2.0,0.2
2045767,400.0,2.0,0.2
2045790,400.0,2.0,0.2
2045836,400.0,2.0,0.2
2045934,400.0,2.0,0.2
2046263,400.0,2.0,0.2
2046399,400.0,2.0,0.2
2046403,400.0,2.0,0.2
2046539,400.0,2.0,0.2
2046933,400.0,2.0,0.2
2046967,400.0,2.0,0.2
2047116,400.0,2.0,0.2
2047565,400.0,2.0,0.2
2058844,400.0,2.0,0.2
2059257,400.0,2.0,0.2
2059267,400.0,2.0,0.2
2059331,400.0,2.0,0.2
2059443,400.0,2.0,0.2
2060258,400.0,2.0,0.2
2060506,400.0,2.0,0.2
2060585,400.0,2.0,0.2
2060655,400.0,2.0,0.2
2060706,400.0,2.0,0.2
2060952,400.0,2.0,0.2
2061274,400.0,2.0,0.2
2061367,400.0,2.0,0.2
2061418,400.0,2.0,0.2
2061519,400.0,2.0,0.2
2061539,400.0,2.0,0.2
2061556,400.0,2.0,0.2
2061644,400.0,2.0,0.2
2061731,400.0,2.0,0.2
2066315,400.0,2.0,0.2
2066899,400.0,2.0,0.2
2066963,400.0,2.0,0.2
2067554,400.0,2.0,0.2
2068157,400.0,2.0,0.2
2068791,400.0,2.0,0.2
2068824,400.0,2.0,0.2
2068916,400.0,2.0,0.2
2069067,400.0,2.0,0.2
2069106,400.0,2.0,0.2
2069464,400.0,2.0,0.2
2069991,400.0,2.0,0.2
2070168,400.0,2.0,0.2
2070188,400.0,2.0,0.2
2070305,400.0,2.0,0.2
2070578,400.0,2.0,0.2
2070988,400.0,2.0,0.2
2071291,400.0,2.0,0.2
2071430,400.0,2.0,0.2
2071433,400.0,2.0,0.2
2071517,400.0,2.0,0.2
2071743,400.0,2.0,0.2
2071818,400.0,2.0,0.2
2071874,400.0,2.0,0.2
2072452,400.0,2.0,0.2
2072634,400.0,2.0,0.2
2072658,400.0,2.0,0.2
2072664,400.0,2.0,0.2
2072671,400.0,2.0,0.2
2072740,400.0,2.0,0.2
2073041,400.0,2.0,0.2
2073079,400.0,2.0,0.2
2073147,400.0,2.0,0.2
2073429,400.0,2.0,0.2
2073465,400.0,2.0,0.2
2073723,400.0,2.0,0.2
2073776,400.0,2.0,0.2
2073887,400.0,2.0,0.2
2073893,400.0,2.0,0.2
2073941,400.0,2.0,0.2
2074130,400.0,2.0,0.2
2074323,400.0,2.0,0.2
2074581,400.0,2.0,0.2
2074940,400.0,2.0,0.2
2074985,400.0,2.0,0.2
2074992,400.0,2.0,0.2
2075248,400.0,2.0,0.2
2075952,400.0,2.0,0.2
2076082,400.0,2.0,0.2
2076359,400.0,2.0,0.2
2076837,400.0,2.0,0.2
2076899,400.0,2.0,0.2
2076929,400.0,2.0,0.2
2077869,400.0,2.0,0.2
2077887,400.0,2.0,0.2
2078188,400.0,2.0,0.2
2078375,400.0,2.0,0.2
2078603,400.0,2.0,0.2
2079156,400.0,2.0,0.2
2079172,400.0,2.0,0.2
2079646,400.0,2.0,0.2
2079932,400.0,2.0,0.2
2080358,400.0,2.0,0.2
2080501,400.0,2.0,0.2
2081977,400.0,2.0,0.2
2082082,400.0,2.0,0.2
2082174,400.0,2.0,0.2
2082207,400.0,2.0,0.2
2082221,400.0,2.0,0.2
2082279,400.0,2.0,0.2
2082514,400.0,2.0,0.2
2082530,400.0,2.0,0.2
2082556,400.0,2.0,0.2
2082581,400.0,2.0,0.2
2082677,400.0,2.0,0.2
2082719,400.0,2.0,0.2
2082936,400.0,2.0,0.2
2082986,400.0,2.0,0.2
2090890,400.0,2.0,0.2
2090935,400.0,2.0,0.2
2094120,400.0,2.0,0.2
2094164,400.0,2.0,0.2
2094557,400.0,2.0,0.2
2095102,400.0,2.0,0.2
2095267,400.0,2.0,0.2
2095407,400.0,2.0,0.2
2095486,400.0,2.0,0.2
2095576,400.0,2.0,0.2
2095676,400.0,2.0,0.2
2095999,400.0,2.0,0.2
2096177,400.0,2.0,0.2
2096262,400.0,2.0,0.2
2096502,400.0,2.0,0.2
2096515,400.0,2.0,0.2
2096713,400.0,2.0,0.2
2097016,400.0,2.0,0.2
2097342,400.0,2.0,0.2
2097405,400.0,2.0,0.2
2097581,400.0,2.0,0.2
2097630,400.0,2.0,0.2
2097839,400.0,2.0,0.2
2097998,400.0,2.0,0.2
2098688,400.0,2.0,0.2
2098790,400.0,2.0,0.2
2098815,400.0,2.0,0.2
2098880,400.0,2.0,0.2
2099159,400.0,2.0,0.2
2099635,400.0,2.0,0.2
2100097,400.0,2.0,0.2
2100232,400.0,2.0,0.2
2101132,400.0,2.0,0.2
2108502,400.0,2.0,0.2
2108511,400.0,2.0,0.2
2108638,400.0,2.0,0.2
2108682,400.0,2.0,0.2
2108700,400.0,2.0,0.2
2108732,400.0,2.0,0.2
2108847,400.0,2.0,0.2
2108941,400.0,2.0,0.2
2109124,400.0,2.0,0.2
2109563,400.0,2.0,0.2
2109908,400.0,2.0,0.2
