vehicle_id,pv_wp,pv_area_m2,pv_eff
1859872,400.0,2.0,0.2
1860162,400.0,2.0,0.2
1860164,400.0,2.0,0.2
1860301,400.0,2.0,0.2
1860305,400.0,2.0,0.2
1860455,400.0,2.0,0.2
1860478,400.0,2.0,0.2
1860579,400.0,2.0,0.2
1860612,400.0,2.0,0.2
1860645,400.0,2.0,0.2
1860750,400.0,2.0,0.2
1860808,400.0,2.0,0.2
1860898,400.0,2.0,0.2
1860985,400.0,2.0,0.2
1861019,400.0,2.0,0.2
1861022,400.0,2.0,0.2
1861095,400.0,2.0,0.2
1861210,400.0,2.0,0.2
1861293,400.0,2.0,0.2
1861350,400.0,2.0,0.2
1861415,400.0,2.0,0.2
1861422,400.0,2.0,0.2
1861550,400.0,2.0,0.2
1861612,400.0,2.0,0.2
1861865,400.0,2.0,0.2
1861903,400.0,2.0,0.2
1862134,400.0,2.0,0.2
1862149,400.0,2.0,0.2
1862239,400.0,2.0,0.2
1862246,400.0,2.0,0.2
1862280,400.0,2.0,0.2
1862340,400.0,2.0,0.2
1862395,400.0,2.0,0.2
1862539,400.0,2.0,0.2
1862594,400.0,2.0,0.2
1862618,400.0,2.0,0.2
1862705,400.0,2.0,0.2
1862724,400.0,2.0,0.2
1862758,400.0,2.0,0.2
1862804,400.0,2.0,0.2
1862812,400.0,2.0,0.2
1862850,400.0,2.0,0.2
1862858,400.0,2.0,0.2
1862918,400.0,2.0,0.2
1862999,400.0,2.0,0.2
1863032,400.0,2.0,0.2
1863058,400.0,2.0,0.2
1863071,400.0,2.0,0.2
1863221,400.0,2.0,0.2
1863297,400.0,2.0,0.2
1863329,400.0,2.0,0.2
1863333,400.0,2.0,0.2
1863379,400.0,2.0,0.2
1863421,400.0,2.0,0.2
1863428,400.0,2.0,0.2
1863496,400.0,2.0,0.2
1863513,400.0,2.0,0.2
1863615,400.0,2.0,0.2
1863736,400.0,2.0,0.2
1863809,400.0,2.0,0.2
1863811,400.0,2.0,0.2
1864249,400.0,2.0,0.2
1864266,400.0,2.0,0.2
1864297,400.0,2.0,0.2
1864399,400.0,2.0,0.2
1864480,400.0,2.0,0.2
1864526,400.0,2.0,0.2
1864676,400.0,2.0,0.2
1864710,400.0,2.0,0.2
1864719,400.0,2.0,0.2
1864737,400.0,2.0,0.2
1864897,400.0,2.0,0.2
1864915,400.0,2.0,0.2
1864985,400.0,2.0,0.2
1865042,400.0,2.0,0.2
1865068,400.0,2.0,0.2
1865142,400.0,2.0,0.2
1865158,400.0,2.0,0.2
1865296,400.0,2.0,0.2
1865302,400.0,2.0,0.2
1865372,400.0,2.0,0.2
1865423,400.0,2.0,0.2
1865450,400.0,2.0,0.2
1865518,400.0,2.0,0.2
1865716,400.0,2.0,0.2
1865752,400.0,2.0,0.2
1865779,400.0,2.0,0.2
1865822,400.0,2.0,0.2
1865844,400.0,2.0,0.2
1865867,400.0,2.0,0.2
1866032,400.0,2.0,0.2
1866077,400.0,2.0,0.2
1866088,400.0,2.0,0.2
1866134,400.0,2.0,0.2
1866147,400.0,2.0,0.2
1866151,400.0,2.0,0.2
1866162,400.0,2.0,0.2
1866176,400.0,2.0,0.2
1866210,400.0,2.0,0.2
1866213,400.0,2.0,0.2
1866215,400.0,2.0,0.2
1866226,400.0,2.0,0.2
1866352,400.0,2.0,0.2
1866408,400.0,2.0,0.2
1866416,400.0,2.0,0.2
1866500,400.0,2.0,0.2
1866541,400.0,2.0,0.2
1866585,400.0,2.0,0.2
1866629,400.0,2.0,0.2
1866708,400.0,2.0,0.2
1866825,400.0,2.0,0.2
1866871,400.0,2.0,0.2
1866896,400.0,2.0,0.2
1866928,400.0,2.0,0.2
1866990,400.0,2.0,0.2
1867014,400.0,2.0,0.2
1867025,400.0,2.0,0.2
1867040,400.0,2.0,0.2
1867056,400.0,2.0,0.2
1867111,400.0,2.0,0.2
1867121,400.0,2.0,0.2
1867248,400.0,2.0,0.2
1867296,400.0,2.0,0.2
1867330,400.0,2.0,0.2
1867333,400.0,2.0,0.2
1867355,400.0,2.0,0.2
1867374,400.0,2.0,0.2
1867430,400.0,2.0,0.2
1867508,400.0,2.0,0.2
1867571,400.0,2.0,0.2
1867636,400.0,2.0,0.2
1867665,400.0,2.0,0.2
1867695,400.0,2.0,0.2
1867811,400.0,2.0,0.2
1867855,400.0,2.0,0.2
1867877,400.0,2.0,0.2
1868008,400.0,2.0,0.2
1868123,400.0,2.0,0.2
1868314,400.0,2.0,0.2
1868325,400.0,2.0,0.2
1868406,400.0,2.0,0.2
1868467,400.0,2.0,0.2
1868538,400.0,2.0,0.2
1868548,400.0,2.0,0.2
1868559,400.0,2.0,0.2
1868581,400.0,2.0,0.2
1868606,400.0,2.0,0.2
1868633,400.0,2.0,0.2
1868643,400.0,2.0,0.2
1868694,400.0,2.0,0.2
1868697,400.0,2.0,0.2
1868792,400.0,2.0,0.2
1868821,400.0,2.0,0.2
1868837,400.0,2.0,0.2
1868839,400.0,2.0,0.2
1868922,400.0,2.0,0.2
1868935,400.0,2.0,0.2
1868943,400.0,2.0,0.2
1869019,400.0,2.0,0.2
1869124,400.0,2.0,0.2
1869232,400.0,2.0,0.2
1869279,400.0,2.0,0.2
1869528,400.0,2.0,0.2
1869552,400.0,2.0,0.2
1869659,400.0,2.0,0.2
1869806,400.0,2.0,0.2
1869807,400.0,2.0,0.2
1869904,400.0,2.0,0.2
1869913,400.0,2.0,0.2
1869940,400.0,2.0,0.2
1870076,400.0,2.0,0.2
1870093,400.0,2.0,0.2
1870094,400.0,2.0,0.2
1870116,400.0,2.0,0.2
1870171,400.0,2.0,0.2
1870298,400.0,2.0,0.2
1870315,400.0,2.0,0.2
1870344,400.0,2.0,0.2
1870346,400.0,2.0,0.2
1870370,400.0,2.0,0.2
1870377,400.0,2.0,0.2
1870472,400.0,2.0,0.2
1870597,400.0,2.0,0.2
1870619,400.0,2.0,0.2
1870648,400.0,2.0,0.2
1870658,400.0,2.0,0.2
1870661,400.0,2.0,0.2
1870679,400.0,2.0,0.2
1870726,400.0,2.0,0.2
1870886,400.0,2.0,0.2
1870904,400.0,2.0,0.2
1870945,400.0,2.0,0.2
1870974,400.0,2.0,0.2
1870983,400.0,2.0,0.2
1871025,400.0,2.0,0.2
1871071,400.0,2.0,0.2
1871079,400.0,2.0,0.2
1871093,400.0,2.0,0.2
1871098,400.0,2.0,0.2
1871113,400.0,2.0,0.2
1871123,400.0,2.0,0.2
1871126,400.0,2.0,0.2
1871182,400.0,2.0,0.2
1871266,400.0,2.0,0.2
1871277,400.0,2.0,0.2
1871281,400.0,2.0,0.2
1871299,400.0,2.0,0.2
1871328,400.0,2.0,0.2
1871358,400.0,2.0,0.2
1871364,400.0,2.0,0.2
1871406,400.0,2.0,0.2
1871420,400.0,2.0,0.2
1871439,400.0,2.0,0.2
1871493,400.0,2.0,0.2
1871552,400.0,2.0,0.2
1871663,400.0,2.0,0.2
1871758,400.0,2.0,0.2
1871764,400.0,2.0,0.2
1871819,400.0,2.0,0.2
1871875,400.0,2.0,0.2
1871898,400.0,2.0,0.2
1871903,400.0,2.0,0.2
1871909,400.0,2.0,0.2
1871930,400.0,2.0,0.2
1871931,400.0,2.0,0.2
1871933,400.0,2.0,0.2
1871990,400.0,2.0,0.2
1872004,400.0,2.0,0.2
1872018,400.0,2.0,0.2
1872084,400.0,2.0,0.2
1872157,400.0,2.0,0.2
1872172,400.0,2.0,0.2
1872181,400.0,2.0,0.2
1872201,400.0,2.0,0.2
1872246,400.0,2.0,0.2
1872327,400.0,2.0,0.2
1872354,400.0,2.0,0.2
1872375,400.0,2.0,0.2
1872380,400.0,2.0,0.2
1872381,400.0,2.0,0.2
1872487,400.0,2.0,0.2
1872553,400.0,2.0,0.2
1872563,400.0,2.0,0.2
1872580,400.0,2.0,0.2
1872615,400.0,2.0,0.2
1872629,400.0,2.0,0.2
1872638,400.0,2.0,0.2
1872678,400.0,2.0,0.2
1872694,400.0,2.0,0.2
1872721,400.0,2.0,0.2
1872751,400.0,2.0,0.2
1872819,400.0,2.0,0.2
1872828,400.0,2.0,0.2
1872834,400.0,2.0,0.2
1872850,400.0,2.0,0.2
1872853,400.0,2.0,0.2
1872878,400.0,2.0,0.2
1872904,400.0,2.0,0.2
1872987,400.0,2.0,0.2
1872999,400.0,2.0,0.2
1873022,400.0,2.0,0.2
1873052,400.0,2.0,0.2
1873063,400.0,2.0,0.2
1873069,400.0,2.0,0.2
1873082,400.0,2.0,0.2
1873083,400.0,2.0,0.2
1873089,400.0,2.0,0.2
1873092,400.0,2.0,0.2
1873151,400.0,2.0,0.2
1873158,400.0,2.0,0.2
1873159,400.0,2.0,0.2
1873197,400.0,2.0,0.2
1873227,400.0,2.0,0.2
1873231,400.0,2.0,0.2
1873235,400.0,2.0,0.2
1873257,400.0,2.0,0.2
1873325,400.0,2.0,0.2
1873370,400.0,2.0,0.2
1873488,400.0,2.0,0.2
1873510,400.0,2.0,0.2
1873530,400.0,2.0,0.2
1873637,400.0,2.0,0.2
1873648,400.0,2.0,0.2
1873656,400.0,2.0,0.2
1873717,400.0,2.0,0.2
1873757,400.0,2.0,0.2
1873768,400.0,2.0,0.2
1873787,400.0,2.0,0.2
1873872,400.0,2.0,0.2
1873978,400.0,2.0,0.2
1874060,400.0,2.0,0.2
1874068,400.0,2.0,0.2
1874140,400.0,2.0,0.2
1874345,400.0,2.0,0.2
1874473,400.0,2.0,0.2
1874539,400.0,2.0,0.2
1874649,400.0,2.0,0.2
1874729,400.0,2.0,0.2
1874804,400.0,2.0,0.2
1874816,400.0,2.0,0.2
1874973,400.0,2.0,0.2
1875057,400.0,2.0,0.2
1875078,400.0,2.0,0.2
1875113,400.0,2.0,0.2
1875171,400.0,2.0,0.2
1875335,400.0,2.0,0.2
1875506,400.0,2.0,0.2
1875582,400.0,2.0,0.2
1875710,400.0,2.0,0.2
1875870,400.0,2.0,0.2
1875891,400.0,2.0,0.2
1875942,400.0,2.0,0.2
1876094,400.0,2.0,0.2
1876095,400.0,2.0,0.2
1876107,400.0,2.0,0.2
1876124,400.0,2.0,0.2
1876291,400.0,2.0,0.2
1876363,400.0,2.0,0.2
1876391,400.0,2.0,0.2
1876418,400.0,2.0,0.2
1876458,400.0,2.0,0.2
1876471,400.0,2.0,0.2
1876504,400.0,2.0,0.2
1876527,400.0,2.0,0.2
1876550,400.0,2.0,0.2
1876592,400.0,2.0,0.2
1876607,400.0,2.0,0.2
1876650,400.0,2.0,0.2
1876667,400.0,2.0,0.2
1876716,400.0,2.0,0.2
1876742,400.0,2.0,0.2
1876759,400.0,2.0,0.2
1876802,400.0,2.0,0.2
1876836,400.0,2.0,0.2
1876906,400.0,2.0,0.2
1876911,400.0,2.0,0.2
1876921,400.0,2.0,0.2
1876928,400.0,2.0,0.2
1876938,400.0,2.0,0.2
1876942,400.0,2.0,0.2
1876946,400.0,2.0,0.2
1876956,400.0,2.0,0.2
1876961,400.0,2.0,0.2
1876981,400.0,2.0,0.2
1876986,400.0,2.0,0.2
1877017,400.0,2.0,0.2
1877079,400.0,2.0,0.2
1877082,400.0,2.0,0.2
1877085,400.0,2.0,0.2
1877148,400.0,2.0,0.2
1877175,400.0,2.0,0.2
1877241,400.0,2.0,0.2
1877296,400.0,2.0,0.2
1877350,400.0,2.0,0.2
1877360,400.0,2.0,0.2
1877361,400.0,2.0,0.2
1877438,400.0,2.0,0.2
1877441,400.0,2.0,0.2
1877473,400.0,2.0,0.2
1877533,400.0,2.0,0.2
1877576,400.0,2.0,0.2
1877581,400.0,2.0,0.2
1877590,400.0,2.0,0.2
1877617,400.0,2.0,0.2
1877622,400.0,2.0,0.2
1877645,400.0,2.0,0.2
1877651,400.0,2.0,0.2
1877679,400.0,2.0,0.2
1877683,400.0,2.0,0.2
1877722,400.0,2.0,0.2
1877760,400.0,2.0,0.2
1877795,400.0,2.0,0.2
1877834,400.0,2.0,0.2
1877837,400.0,2.0,0.2
1877957,400.0,2.0,0.2
1877997,400.0,2.0,0.2
1878027,400.0,2.0,0.2
1878049,400.0,2.0,0.2
1878125,400.0,2.0,0.2
1878228,400.0,2.0,0.2
1878235,400.0,2.0,0.2
1878255,400.0,2.0,0.2
1878267,400.0,2.0,0.2
1878322,400.0,2.0,0.2
1878378,400.0,2.0,0.2
1878390,400.0,2.0,0.2
1878408,400.0,2.0,0.2
1878497,400.0,2.0,0.2
1878654,400.0,2.0,0.2
1878665,400.0,2.0,0.2
1878679,400.0,2.0,0.2
1878952,400.0,2.0,0.2
1878998,400.0,2.0,0.2
1879006,400.0,2.0,0.2
1879046,400.0,2.0,0.2
1879061,400.0,2.0,0.2
1879130,400.0,2.0,0.2
1879155,400.0,2.0,0.2
1879179,400.0,2.0,0.2
1879186,400.0,2.0,0.2
1879201,400.0,2.0,0.2
1879223,400.0,2.0,0.2
1879232,400.0,2.0,0.2
1879270,400.0,2.0,0.2
1879323,400.0,2.0,0.2
1879325,400.0,2.0,0.2
1879328,400.0,2.0,0.2
1879354,400.0,2.0,0.2
1879555,400.0,2.0,0.2
1879563,400.0,2.0,0.2
1879588,400.0,2.0,0.2
1879605,400.0,2.0,0.2
1879729,400.0,2.0,0.2
1879770,400.0,2.0,0.2
1879970,400.0,2.0,0.2
1879978,400.0,2.0,0.2
1880012,400.0,2.0,0.2
1880086,400.0,2.0,0.2
1880155,400.0,2.0,0.2
1880358,400.0,2.0,0.2
1880431,400.0,2.0,0.2
1880531,400.0,2.0,0.2
1880561,400.0,2.0,0.2
1880600,400.0,2.0,0.2
1880683,400.0,2.0,0.2
1880698,400.0,2.0,0.2
1880799,400.0,2.0,0.2
1880820,400.0,2.0,0.2
1880918,400.0,2.0,0.2
1880930,400.0,2.0,0.2
1881018,400.0,2.0,0.2
1881030,400.0,2.0,0.2
1881037,400.0,2.0,0.2
1881073,400.0,2.0,0.2
1881074,400.0,2.0,0.2
1881132,400.0,2.0,0.2
1881138,400.0,2.0,0.2
1881266,400.0,2.0,0.2
1881288,400.0,2.0,0.2
1881319,400.0,2.0,0.2
1881330,400.0,2.0,0.2
1881380,400.0,2.0,0.2
1881390,400.0,2.0,0.2
1881408,400.0,2.0,0.2
1881410,400.0,2.0,0.2
1881462,400.0,2.0,0.2
1881468,400.0,2.0,0.2
1881489,400.0,2.0,0.2
1881544,400.0,2.0,0.2
1881677,400.0,2.0,0.2
1881712,400.0,2.0,0.2
1881744,400.0,2.0,0.2
1881769,400.0,2.0,0.2
1881832,400.0,2.0,0.2
1881873,400.0,2.0,0.2
1881921,400.0,2.0,0.2
1881924,400.0,2.0,0.2
1881928,400.0,2.0,0.2
1881966,400.0,2.0,0.2
1882072,400.0,2.0,0.2
1882084,400.0,2.0,0.2
1882133,400.0,2.0,0.2
1882208,400.0,2.0,0.2
1882209,400.0,2.0,0.2
1882466,400.0,2.0,0.2
1882475,400.0,2.0,0.2
1882535,400.0,2.0,0.2
1882537,400.0,2.0,0.2
1882561,400.0,2.0,0.2
1882589,400.0,2.0,0.2
1882590,400.0,2.0,0.2
1882652,400.0,2.0,0.2
1882655,400.0,2.0,0.2
1882697,400.0,2.0,0.2
1882713,400.0,2.0,0.2
1882799,400.0,2.0,0.2
1882879,400.0,2.0,0.2
1882894,400.0,2.0,0.2
1882969,400.0,2.0,0.2
1883027,400.0,2.0,0.2
1883077,400.0,2.0,0.2
1883103,400.0,2.0,0.2
1883123,400.0,2.0,0.2
1883131,400.0,2.0,0.2
1883152,400.0,2.0,0.2
1883209,400.0,2.0,0.2
1883241,400.0,2.0,0.2
1883255,400.0,2.0,0.2
1883257,400.0,2.0,0.2
1883341,400.0,2.0,0.2
1883375,400.0,2.0,0.2
1883383,400.0,2.0,0.2
1883426,400.0,2.0,0.2
1884277,400.0,2.0,0.2
1884284,400.0,2.0,0.2
1884339,400.0,2.0,0.2
1884424,400.0,2.0,0.2
1884433,400.0,2.0,0.2
1884453,400.0,2.0,0.2
1884463,400.0,2.0,0.2
1884483,400.0,2.0,0.2
1884486,400.0,2.0,0.2
1884545,400.0,2.0,0.2
1884582,400.0,2.0,0.2
1884637,400.0,2.0,0.2
1884739,400.0,2.0,0.2
1884894,400.0,2.0,0.2
1895029,400.0,2.0,0.2
1895045,400.0,2.0,0.2
1895059,400.0,2.0,0.2
1895260,400.0,2.0,0.2
1895286,400.0,2.0,0.2
1895387,400.0,2.0,0.2
1895430,400.0,2.0,0.2
1895463,400.0,2.0,0.2
1895469,400.0,2.0,0.2
1895490,400.0,2.0,0.2
1895576,400.0,2.0,0.2
1895583,400.0,2.0,0.2
1895602,400.0,2.0,0.2
1895603,400.0,2.0,0.2
1895605,400.0,2.0,0.2
1895691,400.0,2.0,0.2
1895712,400.0,2.0,0.2
1895734,400.0,2.0,0.2
1895789,400.0,2.0,0.2
1895818,400.0,2.0,0.2
1895838,400.0,2.0,0.2
1895858,400.0,2.0,0.2
1895898,400.0,2.0,0.2
1895951,400.0,2.0,0.2
1896026,400.0,2.0,0.2
1896031,400.0,2.0,0.2
1896081,400.0,2.0,0.2
1896096,400.0,2.0,0.2
1896185,400.0,2.0,0.2
1896246,400.0,2.0,0.2
1896288,400.0,2.0,0.2
1896304,400.0,2.0,0.2
1896318,400.0,2.0,0.2
1896358,400.0,2.0,0.2
1896433,400.0,2.0,0.2
1896481,400.0,2.0,0.2
1896495,400.0,2.0,0.2
1896544,400.0,2.0,0.2
1896709,400.0,2.0,0.2
1896721,400.0,2.0,0.2
1896733,400.0,2.0,0.2
1896738,400.0,2.0,0.2
1896747,400.0,2.0,0.2
1896753,400.0,2.0,0.2
1896840,400.0,2.0,0.2
1896883,400.0,2.0,0.2
1896892,400.0,2.0,0.2
1896917,400.0,2.0,0.2
1896926,400.0,2.0,0.2
1896972,400.0,2.0,0.2
1897002,400.0,2.0,0.2
1897006,400.0,2.0,0.2
1897023,400.0,2.0,0.2
1897204,400.0,2.0,0.2
1897238,400.0,2.0,0.2
1897245,400.0,2.0,0.2
1897267,400.0,2.0,0.2
1897268,400.0,2.0,0.2
1897307,400.0,2.0,0.2
1897346,400.0,2.0,0.2
1897393,400.0,2.0,0.2
1897419,400.0,2.0,0.2
1897467,400.0,2.0,0.2
1897471,400.0,2.0,0.2
1897490,400.0,2.0,0.2
1897491,400.0,2.0,0.2
1897551,400.0,2.0,0.2
1897600,400.0,2.0,0.2
1897633,400.0,2.0,0.2
1897649,400.0,2.0,0.2
1897651,400.0,2.0,0.2
1897667,400.0,2.0,0.2
1897683,400.0,2.0,0.2
1897685,400.0,2.0,0.2
1897724,400.0,2.0,0.2
1897796,400.0,2.0,0.2
1897878,400.0,2.0,0.2
1897893,400.0,2.0,0.2
1897917,400.0,2.0,0.2
1898024,400.0,2.0,0.2
1898026,400.0,2.0,0.2
1898055,400.0,2.0,0.2
1898066,400.0,2.0,0.2
1898072,400.0,2.0,0.2
1898098,400.0,2.0,0.2
1898104,400.0,2.0,0.2
1898127,400.0,2.0,0.2
1898133,400.0,2.0,0.2
1898162,400.0,2.0,0.2
1898163,400.0,2.0,0.2
1898260,400.0,2.0,0.2
1898261,400.0,2.0,0.2
1898262,400.0,2.0,0.2
1905576,400.0,2.0,0.2
1905759,400.0,2.0,0.2
1905820,400.0,2.0,0.2
1905873,400.0,2.0,0.2
1905932,400.0,2.0,0.2
1905933,400.0,2.0,0.2
1905991,400.0,2.0,0.2
1905994,400.0,2.0,0.2
1906059,400.0,2.0,0.2
1915815,400.0,2.0,0.2
1915862,400.0,2.0,0.2
1915968,400.0,2.0,0.2
1916081,400.0,2.0,0.2
1916100,400.0,2.0,0.2
1916156,400.0,2.0,0.2
1916200,400.0,2.0,0.2
1916328,400.0,2.0,0.2
1916479,400.0,2.0,0.2
1916493,400.0,2.0,0.2
1916552,400.0,2.0,0.2
1916559,400.0,2.0,0.2
1916813,400.0,2.0,0.2
1916974,400.0,2.0,0.2
1917063,400.0,2.0,0.2
1917077,400.0,2.0,0.2
1917152,400.0,2.0,0.2
1917413,400.0,2.0,0.2
1917509,400.0,2.0,0.2
1917536,400.0,2.0,0.2
1917572,400.0,2.0,0.2
1917695,400.0,2.0,0.2
1917698,400.0,2.0,0.2
1917701,400.0,2.0,0.2
1917818,400.0,2.0,0.2
1917874,400.0,2.0,0.2
1917918,400.0,2.0,0.2
1918035,400.0,2.0,0.2
1918052,400.0,2.0,0.2
1918138,400.0,2.0,0.2
1918178,400.0,2.0,0.2
1918224,400.0,2.0,0.2
1918299,400.0,2.0,0.2
1918348,400.0,2.0,0.2
1918353,400.0,2.0,0.2
1918354,400.0,2.0,0.2
1918387,400.0,2.0,0.2
1918487,400.0,2.0,0.2
1918593,400.0,2.0,0.2
1918608,400.0,2.0,0.2
1918676,400.0,2.0,0.2
1918728,400.0,2.0,0.2
1918735,400.0,2.0,0.2
1918769,400.0,2.0,0.2
1918904,400.0,2.0,0.2
1919002,400.0,2.0,0.2
1919232,400.0,2.0,0.2
1919525,400.0,2.0,0.2
1919532,400.0,2.0,0.2
1919641,400.0,2.0,0.2
1919765,400.0,2.0,0.2
1919822,400.0,2.0,0.2
1919893,400.0,2.0,0.2
1919951,400.0,2.0,0.2
1920183,400.0,2.0,0.2
1920282,400.0,2.0,0.2
1920453,400.0,2.0,0.2
1920523,400.0,2.0,0.2
1920549,400.0,2.0,0.2
1920621,400.0,2.0,0.2
1920629,400.0,2.0,0.2
1920753,400.0,2.0,0.2
1920768,400.0,2.0,0.2
1920787,400.0,2.0,0.2
1920796,400.0,2.0,0.2
1920807,400.0,2.0,0.2
1920833,400.0,2.0,0.2
1920878,400.0,2.0,0.2
1920936,400.0,2.0,0.2
1921002,400.0,2.0,0.2
1921051,400.0,2.0,0.2
1921105,400.0,2.0,0.2
1921137,400.0,2.0,0.2
1921199,400.0,2.0,0.2
1921337,400.0,2.0,0.2
1921477,400.0,2.0,0.2
1921504,400.0,2.0,0.2
1921621,400.0,2.0,0.2
1921629,400.0,2.0,0.2
1921630,400.0,2.0,0.2
1921654,400.0,2.0,0.2
1921689,400.0,2.0,0.2
1921745,400.0,2.0,0.2
1921839,400.0,2.0,0.2
1921845,400.0,2.0,0.2
1921881,400.0,2.0,0.2
1921911,400.0,2.0,0.2
1921963,400.0,2.0,0.2
1921977,400.0,2.0,0.2
1922011,400.0,2.0,0.2
1922021,400.0,2.0,0.2
1922022,400.0,2.0,0.2
1922108,400.0,2.0,0.2
1922151,400.0,2.0,0.2
