vehicle_id,pv_wp,pv_area_m2,pv_eff
1916974,400.0,2.0,0.2
1917152,400.0,2.0,0.2
1917698,400.0,2.0,0.2
1918353,400.0,2.0,0.2
1918487,400.0,2.0,0.2
1918608,400.0,2.0,0.2
1919765,400.0,2.0,0.2
1920523,400.0,2.0,0.2
1920549,400.0,2.0,0.2
1920621,400.0,2.0,0.2
1920629,400.0,2.0,0.2
1920753,400.0,2.0,0.2
1920807,400.0,2.0,0.2
1920878,400.0,2.0,0.2
1920936,400.0,2.0,0.2
1921051,400.0,2.0,0.2
1921105,400.0,2.0,0.2
1921337,400.0,2.0,0.2
1921477,400.0,2.0,0.2
1921630,400.0,2.0,0.2
1921689,400.0,2.0,0.2
1921911,400.0,2.0,0.2
1921977,400.0,2.0,0.2
1922021,400.0,2.0,0.2
1922108,400.0,2.0,0.2
1922151,400.0,2.0,0.2
1922309,400.0,2.0,0.2
1922588,400.0,2.0,0.2
1922767,400.0,2.0,0.2
1923044,400.0,2.0,0.2
1923416,400.0,2.0,0.2
1923530,400.0,2.0,0.2
1923574,400.0,2.0,0.2
1923602,400.0,2.0,0.2
1923832,400.0,2.0,0.2
1924323,400.0,2.0,0.2
1924451,400.0,2.0,0.2
1925314,400.0,2.0,0.2
1925371,400.0,2.0,0.2
1925490,400.0,2.0,0.2
1925648,400.0,2.0,0.2
1925651,400.0,2.0,0.2
1925905,400.0,2.0,0.2
1925984,400.0,2.0,0.2
1926097,400.0,2.0,0.2
1926175,400.0,2.0,0.2
1926270,400.0,2.0,0.2
1926342,400.0,2.0,0.2
1926820,400.0,2.0,0.2
1926965,400.0,2.0,0.2
1927179,400.0,2.0,0.2
1927747,400.0,2.0,0.2
1927977,400.0,2.0,0.2
1928142,400.0,2.0,0.2
1928347,400.0,2.0,0.2
1928667,400.0,2.0,0.2
1928808,400.0,2.0,0.2
1928950,400.0,2.0,0.2
1929250,400.0,2.0,0.2
1929959,400.0,2.0,0.2
1930008,400.0,2.0,0.2
1930066,400.0,2.0,0.2
1930090,400.0,2.0,0.2
1930221,400.0,2.0,0.2
1930651,400.0,2.0,0.2
1930661,400.0,2.0,0.2
1930770,400.0,2.0,0.2
1930876,400.0,2.0,0.2
1931568,400.0,2.0,0.2
1932048,400.0,2.0,0.2
1932072,400.0,2.0,0.2
1932284,400.0,2.0,0.2
1932811,400.0,2.0,0.2
1933152,400.0,2.0,0.2
1933202,400.0,2.0,0.2
1933213,400.0,2.0,0.2
1933536,400.0,2.0,0.2
1933546,400.0,2.0,0.2
1933734,400.0,2.0,0.2
1933967,400.0,2.0,0.2
1934109,400.0,2.0,0.2
1934196,400.0,2.0,0.2
1934299,400.0,2.0,0.2
1934400,400.0,2.0,0.2
1934642,400.0,2.0,0.2
1935133,400.0,2.0,0.2
1935154,400.0,2.0,0.2
1935213,400.0,2.0,0.2
1936073,400.0,2.0,0.2
1936452,400.0,2.0,0.2
1936603,400.0,2.0,0.2
1936853,400.0,2.0,0.2
1936976,400.0,2.0,0.2
1937106,400.0,2.0,0.2
1937342,400.0,2.0,0.2
1937506,400.0,2.0,0.2
1937537,400.0,2.0,0.2
1937726,400.0,2.0,0.2
1937954,400.0,2.0,0.2
1938055,400.0,2.0,0.2
1938331,400.0,2.0,0.2
1938684,400.0,2.0,0.2
1938685,400.0,2.0,0.2
1938732,400.0,2.0,0.2
1938733,400.0,2.0,0.2
1938803,400.0,2.0,0.2
1938933,400.0,2.0,0.2
1939040,400.0,2.0,0.2
1939213,400.0,2.0,0.2
1939475,400.0,2.0,0.2
1940514,400.0,2.0,0.2
1940709,400.0,2.0,0.2
1940784,400.0,2.0,0.2
1940981,400.0,2.0,0.2
1941364,400.0,2.0,0.2
1941454,400.0,2.0,0.2
1941583,400.0,2.0,0.2
1941618,400.0,2.0,0.2
1941893,400.0,2.0,0.2
1942350,400.0,2.0,0.2
1942429,400.0,2.0,0.2
1942509,400.0,2.0,0.2
1943093,400.0,2.0,0.2
1943156,400.0,2.0,0.2
1943254,400.0,2.0,0.2
1943278,400.0,2.0,0.2
1943301,400.0,2.0,0.2
1943303,400.0,2.0,0.2
1943550,400.0,2.0,0.2
1943739,400.0,2.0,0.2
1943813,400.0,2.0,0.2
1943881,400.0,2.0,0.2
1944021,400.0,2.0,0.2
1944153,400.0,2.0,0.2
1944291,400.0,2.0,0.2
1944342,400.0,2.0,0.2
1944623,400.0,2.0,0.2
1944626,400.0,2.0,0.2
1944658,400.0,2.0,0.2
1945013,400.0,2.0,0.2
1945290,400.0,2.0,0.2
1945396,400.0,2.0,0.2
1945901,400.0,2.0,0.2
1945956,400.0,2.0,0.2
1946053,400.0,2.0,0.2
1946479,400.0,2.0,0.2
1946901,400.0,2.0,0.2
1947015,400.0,2.0,0.2
1947092,400.0,2.0,0.2
1947362,400.0,2.0,0.2
1947445,400.0,2.0,0.2
1947533,400.0,2.0,0.2
1947646,400.0,2.0,0.2
1948957,400.0,2.0,0.2
1949167,400.0,2.0,0.2
1949251,400.0,2.0,0.2
1949462,400.0,2.0,0.2
1966356,400.0,2.0,0.2
1966418,400.0,2.0,0.2
1966453,400.0,2.0,0.2
1966551,400.0,2.0,0.2
1966598,400.0,2.0,0.2
1966667,400.0,2.0,0.2
1966768,400.0,2.0,0.2
1966814,400.0,2.0,0.2
1966900,400.0,2.0,0.2
1967029,400.0,2.0,0.2
1967213,400.0,2.0,0.2
1967478,400.0,2.0,0.2
1967514,400.0,2.0,0.2
1967577,400.0,2.0,0.2
1967682,400.0,2.0,0.2
1967884,400.0,2.0,0.2
1967946,400.0,2.0,0.2
1968047,400.0,2.0,0.2
1968072,400.0,2.0,0.2
1968251,400.0,2.0,0.2
1968642,400.0,2.0,0.2
1968975,400.0,2.0,0.2
1969068,400.0,2.0,0.2
1969150,400.0,2.0,0.2
1969170,400.0,2.0,0.2
1978478,400.0,2.0,0.2
1978958,400.0,2.0,0.2
1979003,400.0,2.0,0.2
1979308,400.0,2.0,0.2
1979623,400.0,2.0,0.2
1980038,400.0,2.0,0.2
1980121,400.0,2.0,0.2
1980143,400.0,2.0,0.2
1980580,400.0,2.0,0.2
1981287,400.0,2.0,0.2
1981392,400.0,2.0,0.2
1981516,400.0,2.0,0.2
1982196,400.0,2.0,0.2
1982725,400.0,2.0,0.2
1982966,400.0,2.0,0.2
1983421,400.0,2.0,0.2
1983809,400.0,2.0,0.2
1983900,400.0,2.0,0.2
1983987,400.0,2.0,0.2
1984155,400.0,2.0,0.2
1984553,400.0,2.0,0.2
1984789,400.0,2.0,0.2
1985673,400.0,2.0,0.2
1986358,400.0,2.0,0.2
1986808,400.0,2.0,0.2
1986848,400.0,2.0,0.2
1988016,400.0,2.0,0.2
1988080,400.0,2.0,0.2
1988246,400.0,2.0,0.2
1988360,400.0,2.0,0.2
1988569,400.0,2.0,0.2
1989265,400.0,2.0,0.2
1989273,400.0,2.0,0.2
1989304,400.0,2.0,0.2
1989432,400.0,2.0,0.2
1989474,400.0,2.0,0.2
1990108,400.0,2.0,0.2
1990156,400.0,2.0,0.2
1990396,400.0,2.0,0.2
1990447,400.0,2.0,0.2
1990617,400.0,2.0,0.2
1990739,400.0,2.0,0.2
1990792,400.0,2.0,0.2
1990910,400.0,2.0,0.2
1991040,400.0,2.0,0.2
1991087,400.0,2.0,0.2
1991129,400.0,2.0,0.2
1991197,400.0,2.0,0.2
1991264,400.0,2.0,0.2
1991289,400.0,2.0,0.2
1991421,400.0,2.0,0.2
1991482,400.0,2.0,0.2
1991963,400.0,2.0,0.2
1992021,400.0,2.0,0.2
1992051,400.0,2.0,0.2
1992055,400.0,2.0,0.2
1992061,400.0,2.0,0.2
1992202,400.0,2.0,0.2
1992840,400.0,2.0,0.2
1993118,400.0,2.0,0.2
1993270,400.0,2.0,0.2
1993341,400.0,2.0,0.2
1993355,400.0,2.0,0.2
1993468,400.0,2.0,0.2
1993822,400.0,2.0,0.2
1993963,400.0,2.0,0.2
1993984,400.0,2.0,0.2
1994230,400.0,2.0,0.2
1994418,400.0,2.0,0.2
1994565,400.0,2.0,0.2
1994784,400.0,2.0,0.2
1994847,400.0,2.0,0.2
1995138,400.0,2.0,0.2
1995707,400.0,2.0,0.2
1995893,400.0,2.0,0.2
1995972,400.0,2.0,0.2
1996076,400.0,2.0,0.2
1996684,400.0,2.0,0.2
1997025,400.0,2.0,0.2
1997135,400.0,2.0,0.2
1997388,400.0,2.0,0.2
1997683,400.0,2.0,0.2
1997728,400.0,2.0,0.2
1997888,400.0,2.0,0.2
1998324,400.0,2.0,0.2
1998433,400.0,2.0,0.2
1998525,400.0,2.0,0.2
1998629,400.0,2.0,0.2
1998830,400.0,2.0,0.2
1999014,400.0,2.0,0.2
1999400,400.0,2.0,0.2
1999419,400.0,2.0,0.2
2000642,400.0,2.0,0.2
2000786,400.0,2.0,0.2
2001167,400.0,2.0,0.2
2001243,400.0,2.0,0.2
2001356,400.0,2.0,0.2
2001387,400.0,2.0,0.2
2001474,400.0,2.0,0.2
2001636,400.0,2.0,0.2
2001651,400.0,2.0,0.2
2002222,400.0,2.0,0.2
2002236,400.0,2.0,0.2
2002446,400.0,2.0,0.2
2002685,400.0,2.0,0.2
2002698,400.0,2.0,0.2
2002742,400.0,2.0,0.2
2002884,400.0,2.0,0.2
2003397,400.0,2.0,0.2
2003507,400.0,2.0,0.2
2003565,400.0,2.0,0.2
2003650,400.0,2.0,0.2
2003670,400.0,2.0,0.2
2003690,400.0,2.0,0.2
2015133,400.0,2.0,0.2
2015169,400.0,2.0,0.2
2015170,400.0,2.0,0.2
2015461,400.0,2.0,0.2
2015880,400.0,2.0,0.2
2015920,400.0,2.0,0.2
2015987,400.0,2.0,0.2
2016003,400.0,2.0,0.2
2016056,400.0,2.0,0.2
2016060,400.0,2.0,0.2
2016175,400.0,2.0,0.2
2016242,400.0,2.0,0.2
2016409,400.0,2.0,0.2
2016636,400.0,2.0,0.2
2016941,400.0,2.0,0.2
2016954,400.0,2.0,0.2
2017046,400.0,2.0,0.2
2017066,400.0,2.0,0.2
2017171,400.0,2.0,0.2
2017241,400.0,2.0,0.2
2017347,400.0,2.0,0.2
2017623,400.0,2.0,0.2
2017882,400.0,2.0,0.2
2018236,400.0,2.0,0.2
2026125,400.0,2.0,0.2
2026310,400.0,2.0,0.2
2027152,400.0,2.0,0.2
2027477,400.0,2.0,0.2
2027914,400.0,2.0,0.2
2029426,400.0,2.0,0.2
2029947,400.0,2.0,0.2
2030661,400.0,2.0,0.2
2030709,400.0,2.0,0.2
2030759,400.0,2.0,0.2
2030775,400.0,2.0,0.2
2031073,400.0,2.0,0.2
2031508,400.0,2.0,0.2
2031818,400.0,2.0,0.2
2031861,400.0,2.0,0.2
2032044,400.0,2.0,0.2
2032071,400.0,2.0,0.2
2032242,400.0,2.0,0.2
2032557,400.0,2.0,0.2
2032622,400.0,2.0,0.2
2032881,400.0,2.0,0.2
2033017,400.0,2.0,0.2
2033044,400.0,2.0,0.2
2033147,400.0,2.0,0.2
2033270,400.0,2.0,0.2
2033291,400.0,2.0,0.2
2033354,400.0,2.0,0.2
2033514,400.0,2.0,0.2
2033557,400.0,2.0,0.2
2033707,400.0,2.0,0.2
2034305,400.0,2.0,0.2
2034717,400.0,2.0,0.2
2034786,400.0,2.0,0.2
2034874,400.0,2.0,0.2
2034997,400.0,2.0,0.2
2035435,400.0,2.0,0.2
2035524,400.0,2.0,0.2
2035965,400.0,2.0,0.2
2036087,400.0,2.0,0.2
2036229,400.0,2.0,0.2
2036382,400.0,2.0,0.2
2036586,400.0,2.0,0.2
2036668,400.0,2.0,0.2
2036866,400.0,2.0,0.2
2037159,400.0,2.0,0.2
2037173,400.0,2.0,0.2
2037204,400.0,2.0,0.2
2037246,400.0,2.0,0.2
2037332,400.0,2.0,0.2
2037384,400.0,2.0,0.2
2037425,400.0,2.0,0.2
2037877,400.0,2.0,0.2
2037968,400.0,2.0,0.2
2038300,400.0,2.0,0.2
2038529,400.0,2.0,0.2
2039391,400.0,2.0,0.2
2039679,400.0,2.0,0.2
2039808,400.0,2.0,0.2
2039817,400.0,2.0,0.2
2040087,400.0,2.0,0.2
2040895,400.0,2.0,0.2
2041032,400.0,2.0,0.2
2041130,400.0,2.0,0.2
2041277,400.0,2.0,0.2
2041404,400.0,2.0,0.2
2041722,400.0,2.0,0.2
2041961,400.0,2.0,0.2
2042543,400.0,2.0,0.2
2042659,400.0,2.0,0.2
2043252,400.0,2.0,0.2
2044130,400.0,2.0,0.2
2044639,400.0,2.0,0.2
2044947,400.0,2.0,0.2
2045836,400.0,2.0,0.2
2045940,400.0,2.0,0.2
2046181,400.0,2.0,0.2
2046263,400.0,2.0,0.2
2046410,400.0,2.0,0.2
2046576,400.0,2.0,0.2
2046597,400.0,2.0,0.2
2047224,400.0,2.0,0.2
2047252,400.0,2.0,0.2
2047565,400.0,2.0,0.2
2059083,400.0,2.0,0.2
2059173,400.0,2.0,0.2
2059288,400.0,2.0,0.2
2059583,400.0,2.0,0.2
2060208,400.0,2.0,0.2
2060258,400.0,2.0,0.2
2060341,400.0,2.0,0.2
2060850,400.0,2.0,0.2
2061033,400.0,2.0,0.2
2061320,400.0,2.0,0.2
2061360,400.0,2.0,0.2
2061387,400.0,2.0,0.2
2061607,400.0,2.0,0.2
2061614,400.0,2.0,0.2
2061719,400.0,2.0,0.2
2066109,400.0,2.0,0.2
2066134,400.0,2.0,0.2
2066926,400.0,2.0,0.2
2068119,400.0,2.0,0.2
2068484,400.0,2.0,0.2
2068625,400.0,2.0,0.2
2068670,400.0,2.0,0.2
2068788,400.0,2.0,0.2
2068791,400.0,2.0,0.2
2068912,400.0,2.0,0.2
2069107,400.0,2.0,0.2
2069125,400.0,2.0,0.2
2069131,400.0,2.0,0.2
2069464,400.0,2.0,0.2
2069595,400.0,2.0,0.2
2070044,400.0,2.0,0.2
2070125,400.0,2.0,0.2
2070168,400.0,2.0,0.2
2070560,400.0,2.0,0.2
2070988,400.0,2.0,0.2
2070990,400.0,2.0,0.2
2071029,400.0,2.0,0.2
2071322,400.0,2.0,0.2
2071630,400.0,2.0,0.2
2071710,400.0,2.0,0.2
2071729,400.0,2.0,0.2
2072145,400.0,2.0,0.2
2072540,400.0,2.0,0.2
2072658,400.0,2.0,0.2
2072700,400.0,2.0,0.2
2072760,400.0,2.0,0.2
2072809,400.0,2.0,0.2
2073079,400.0,2.0,0.2
2073136,400.0,2.0,0.2
2073218,400.0,2.0,0.2
2073268,400.0,2.0,0.2
2073723,400.0,2.0,0.2
2073825,400.0,2.0,0.2
2073910,400.0,2.0,0.2
2073963,400.0,2.0,0.2
2074050,400.0,2.0,0.2
2074077,400.0,2.0,0.2
2074244,400.0,2.0,0.2
2074315,400.0,2.0,0.2
2074323,400.0,2.0,0.2
2074347,400.0,2.0,0.2
2074546,400.0,2.0,0.2
2074626,400.0,2.0,0.2
2074979,400.0,2.0,0.2
2075856,400.0,2.0,0.2
2075941,400.0,2.0,0.2
2075952,400.0,2.0,0.2
2076082,400.0,2.0,0.2
2076681,400.0,2.0,0.2
2076826,400.0,2.0,0.2
2076957,400.0,2.0,0.2
2077230,400.0,2.0,0.2
2077293,400.0,2.0,0.2
2077338,400.0,2.0,0.2
2077408,400.0,2.0,0.2
2077448,400.0,2.0,0.2
2077869,400.0,2.0,0.2
2078378,400.0,2.0,0.2
2078599,400.0,2.0,0.2
2078835,400.0,2.0,0.2
2079035,400.0,2.0,0.2
2079164,400.0,2.0,0.2
2079433,400.0,2.0,0.2
2079684,400.0,2.0,0.2
2079721,400.0,2.0,0.2
2079822,400.0,2.0,0.2
2079871,400.0,2.0,0.2
2079922,400.0,2.0,0.2
2079932,400.0,2.0,0.2
2079953,400.0,2.0,0.2
2080213,400.0,2.0,0.2
2080420,400.0,2.0,0.2
2080728,400.0,2.0,0.2
2080833,400.0,2.0,0.2
2080874,400.0,2.0,0.2
2081031,400.0,2.0,0.2
2081042,400.0,2.0,0.2
2081058,400.0,2.0,0.2
2082267,400.0,2.0,0.2
2082318,400.0,2.0,0.2
2082369,400.0,2.0,0.2
2082456,400.0,2.0,0.2
2082556,400.0,2.0,0.2
2082751,400.0,2.0,0.2
2090788,400.0,2.0,0.2
2090940,400.0,2.0,0.2
2091102,400.0,2.0,0.2
2094067,400.0,2.0,0.2
2094418,400.0,2.0,0.2
2094557,400.0,2.0,0.2
2095291,400.0,2.0,0.2
2095736,400.0,2.0,0.2
2095831,400.0,2.0,0.2
2095927,400.0,2.0,0.2
2096168,400.0,2.0,0.2
2096177,400.0,2.0,0.2
2096345,400.0,2.0,0.2
2096403,400.0,2.0,0.2
2096775,400.0,2.0,0.2
2096782,400.0,2.0,0.2
2097296,400.0,2.0,0.2
2097405,400.0,2.0,0.2
2098688,400.0,2.0,0.2
2098737,400.0,2.0,0.2
2098787,400.0,2.0,0.2
2099074,400.0,2.0,0.2
2099523,400.0,2.0,0.2
2099817,400.0,2.0,0.2
2100009,400.0,2.0,0.2
2100054,400.0,2.0,0.2
2100467,400.0,2.0,0.2
2101187,400.0,2.0,0.2
2108831,400.0,2.0,0.2
2108832,400.0,2.0,0.2
2108915,400.0,2.0,0.2
2109113,400.0,2.0,0.2
2109235,400.0,2.0,0.2
2109531,400.0,2.0,0.2
2109631,400.0,2.0,0.2
2109714,400.0,2.0,0.2
2110080,400.0,2.0,0.2
2110363,400.0,2.0,0.2
2110684,400.0,2.0,0.2
2111665,400.0,2.0,0.2
2112101,400.0,2.0,0.2
2112116,400.0,2.0,0.2
2112286,400.0,2.0,0.2
2112607,400.0,2.0,0.2
2112718,400.0,2.0,0.2
2125171,400.0,2.0,0.2
2125601,400.0,2.0,0.2
2125715,400.0,2.0,0.2
2125732,400.0,2.0,0.2
2125854,400.0,2.0,0.2
2125866,400.0,2.0,0.2
2126129,400.0,2.0,0.2
2126201,400.0,2.0,0.2
2126265,400.0,2.0,0.2
2126313,400.0,2.0,0.2
2126841,400.0,2.0,0.2
2127277,400.0,2.0,0.2
2127763,400.0,2.0,0.2
2127881,400.0,2.0,0.2
2127888,400.0,2.0,0.2
2128164,400.0,2.0,0.2
2128432,400.0,2.0,0.2
2128559,400.0,2.0,0.2
2128659,400.0,2.0,0.2
2128703,400.0,2.0,0.2
2128779,400.0,2.0,0.2
2129295,400.0,2.0,0.2
2129318,400.0,2.0,0.2
2129490,400.0,2.0,0.2
2129662,400.0,2.0,0.2
2129701,400.0,2.0,0.2
2129995,400.0,2.0,0.2
2206432,400.0,2.0,0.2
2206483,400.0,2.0,0.2
2207443,400.0,2.0,0.2
2207550,400.0,2.0,0.2
2207580,400.0,2.0,0.2
2207612,400.0,2.0,0.2
2207848,400.0,2.0,0.2
2207954,400.0,2.0,0.2
2207984,400.0,2.0,0.2
2208066,400.0,2.0,0.2
2208182,400.0,2.0,0.2
2208426,400.0,2.0,0.2
2208520,400.0,2.0,0.2
2209023,400.0,2.0,0.2
2209569,400.0,2.0,0.2
2209683,400.0,2.0,0.2
2209685,400.0,2.0,0.2
2210202,400.0,2.0,0.2
2210322,400.0,2.0,0.2
2210560,400.0,2.0,0.2
2313555,400.0,2.0,0.2
2313653,400.0,2.0,0.2
2313684,400.0,2.0,0.2
2314144,400.0,2.0,0.2
2315595,400.0,2.0,0.2
2315676,400.0,2.0,0.2
2315716,400.0,2.0,0.2
2315807,400.0,2.0,0.2
2316091,400.0,2.0,0.2
2316237,400.0,2.0,0.2
2316310,400.0,2.0,0.2
2316634,400.0,2.0,0.2
2316647,400.0,2.0,0.2
2316660,400.0,2.0,0.2
2316753,400.0,2.0,0.2
2316760,400.0,2.0,0.2
2316864,400.0,2.0,0.2
2316949,400.0,2.0,0.2
2317194,400.0,2.0,0.2
2317259,400.0,2.0,0.2
2317375,400.0,2.0,0.2
2317444,400.0,2.0,0.2
2317445,400.0,2.0,0.2
2317525,400.0,2.0,0.2
2317944,400.0,2.0,0.2
2317989,400.0,2.0,0.2
2318229,400.0,2.0,0.2
2318265,400.0,2.0,0.2
2318343,400.0,2.0,0.2
2318344,400.0,2.0,0.2
2318435,400.0,2.0,0.2
2318437,400.0,2.0,0.2
2318660,400.0,2.0,0.2
2318752,400.0,2.0,0.2
2318861,400.0,2.0,0.2
2318965,400.0,2.0,0.2
2319008,400.0,2.0,0.2
2319243,400.0,2.0,0.2
2319347,400.0,2.0,0.2
2319350,400.0,2.0,0.2
2319404,400.0,2.0,0.2
2319449,400.0,2.0,0.2
2319469,400.0,2.0,0.2
2319557,400.0,2.0,0.2
2319615,400.0,2.0,0.2
2319696,400.0,2.0,0.2
2319770,400.0,2.0,0.2
2319835,400.0,2.0,0.2
2319909,400.0,2.0,0.2
2320031,400.0,2.0,0.2
2320157,400.0,2.0,0.2
2320937,400.0,2.0,0.2
2321217,400.0,2.0,0.2
2321464,400.0,2.0,0.2
2321518,400.0,2.0,0.2
2321576,400.0,2.0,0.2
2321578,400.0,2.0,0.2
2321673,400.0,2.0,0.2
2321676,400.0,2.0,0.2
2321722,400.0,2.0,0.2
2321976,400.0,2.0,0.2
2321984,400.0,2.0,0.2
2322241,400.0,2.0,0.2
2322248,400.0,2.0,0.2
2322260,400.0,2.0,0.2
2322361,400.0,2.0,0.2
2322741,400.0,2.0,0.2
2322868,400.0,2.0,0.2
2324275,400.0,2.0,0.2
2324393,400.0,2.0,0.2
