from_HexID,to_HexID,distance
129,116,1389.1212490763135
129,128,1040.8136870996002
129,130,1083.1532162464864
130,116,1183.9746974488382
130,117,1081.3847340314437
130,129,1083.153216246486
132,118,1323.5701546257774
133,119,1138.577426222486
133,120,1414.4592290468183
133,147,1098.2071309082194
133,148,1348.1615792844475
134,120,1039.7511970968337
134,121,1324.8952371690955
134,148,1040.5606426278075
134,149,1165.1635151966473
135,121,919.2626369380414
135,122,1408.2883957801553
135,136,1462.8449911362932
135,149,1030.171404377136
135,150,1245.131238388114
136,135,1462.8449911362927
136,137,1286.0044976646295
136,150,1011.6312675374883
136,151,1065.3433135057733
137,123,1093.319762040178
137,136,1286.0044976646298
137,151,1130.6772531953284
137,152,1395.9354194356852
138,153,1104.215589842625
139,140,1405.9977031104404
139,153,1046.192596523823
139,154,1130.9939292831873
140,139,1405.99770311044
141,127,1086.9494570051936
141,128,1215.2620006251461
141,142,1190.468346371599
142,141,1190.4683463715992
142,143,1083.3563646239268
142,156,1341.9625495749515
143,142,1083.3563646239268
143,158,966.422568372482
146,160,1307.8551329563804
147,133,1098.2071309082194
147,161,1215.835194514711
147,162,1194.3586231132274
148,133,1348.1615792844466
148,134,1040.5606426278077
148,149,1430.9155705167525
148,162,1397.205582590952
148,163,1015.3140036511176
149,134,1165.1635151966477
149,135,1030.1714043771356
149,148,1430.9155705167523
149,150,1226.1918581468613
149,163,960.0051906504323
149,164,1196.2727133887686
150,135,1245.131238388115
150,136,1011.6312675374877
150,149,1226.1918581468615
150,164,1343.2418012198707
150,165,1153.584318020638
151,136,1065.343313505773
151,137,1130.6772531953277
151,165,1301.546597881462
151,166,1230.8344371609985
152,137,1395.9354194356843
153,138,1104.215589842625
153,139,1046.1925965238224
153,168,1224.920712582079
154,139,1130.9939292831873
154,168,1297.2450417965788
155,170,1123.4430364821212
156,142,1341.962549574952
156,171,969.5454329413906
157,172,924.3252846094686
158,143,966.422568372482
158,173,946.4117650705982
159,173,1034.878754700251
160,146,1307.8551329563804
160,161,1250.622080994341
161,147,1215.8351945147106
161,160,1250.62208099434
161,162,1171.4956548719465
161,174,888.8711362868058
162,147,1194.3586231132272
162,148,1397.205582590952
162,161,1171.4956548719467
162,163,1483.3042322228907
162,174,1137.0414990565143
162,175,1202.9538626882552
163,148,1015.3140036511171
163,149,960.0051906504324
163,162,1483.3042322228916
163,175,1199.160745207737
163,176,1096.4221495486643
164,149,1196.2727133887688
164,150,1343.241801219871
164,165,1147.3560513063844
164,176,1117.514171057837
164,177,1094.4317890621503
165,150,1153.584318020638
165,151,1301.5465978814623
165,164,1147.3560513063844
165,166,1299.502783948808
166,151,1230.8344371609983
166,165,1299.5027839488089
166,178,1248.312310567081
168,153,1224.9207125820792
168,154,1297.2450417965786
168,181,1263.706240743339
169,181,1442.1700947577026
169,182,1349.1911030159213
170,155,1123.443036482121
171,156,969.5454329413903
171,184,1015.1625908894343
172,157,924.3252846094687
172,173,1327.81158208907
172,184,1343.024609259635
172,185,1030.2029398702114
173,158,946.4117650705981
173,159,1034.8787547002507
173,172,1327.811582089071
173,185,1031.9735465356794
174,161,888.8711362868057
174,162,1137.0414990565146
174,175,1232.8440381425469
175,162,1202.9538626882554
175,163,1199.1607452077374
175,174,1232.8440381425469
175,176,1103.8772945523503
176,163,1096.4221495486636
176,164,1117.5141710578364
176,175,1103.8772945523501
176,177,1229.0255596498118
177,164,1094.4317890621498
177,176,1229.0255596498112
178,166,1248.3123105670813
178,179,966.9933139356351
179,178,966.993313935635
180,181,1361.5647134334072
181,168,1263.7062407433393
181,169,1442.1700947577024
181,180,1361.5647134334074
182,169,1349.1911030159208
184,171,1015.1625908894345
184,172,1343.024609259635
185,172,1030.2029398702111
185,173,1031.973546535679
185,186,994.680708563496
186,185,994.6807085634955
