HexID,Month,TimeIndex,DemandClass,Slack_kWh_day,Slack_kWh_annual
213,September,35,public,0.01199946289719378,0.3599838869158134
213,October,35,public,0.01199946289719378,0.3719833498130072
213,November,35,public,0.01199946289719378,0.3599838869158134
