vehicle_id,pv_wp,pv_area_m2,pv_eff
4763438,400.0,2.0,0.2
4765318,400.0,2.0,0.2
4765734,400.0,2.0,0.2
4766656,400.0,2.0,0.2
4770647,400.0,2.0,0.2
4770792,400.0,2.0,0.2
4772272,400.0,2.0,0.2
4778095,400.0,2.0,0.2
4780137,400.0,2.0,0.2
4782568,400.0,2.0,0.2
4785616,400.0,2.0,0.2
4785966,400.0,2.0,0.2
4803742,400.0,2.0,0.2
4804303,400.0,2.0,0.2
4857361,400.0,2.0,0.2
4923712,400.0,2.0,0.2
4926594,400.0,2.0,0.2
5464371,400.0,2.0,0.2
5591811,400.0,2.0,0.2
5880091,400.0,2.0,0.2
5895465,400.0,2.0,0.2
5897300,400.0,2.0,0.2
5898192,400.0,2.0,0.2
5900951,400.0,2.0,0.2
5903381,400.0,2.0,0.2
5911787,400.0,2.0,0.2
5934181,400.0,2.0,0.2
7294742,400.0,2.0,0.2
7295917,400.0,2.0,0.2
7297455,400.0,2.0,0.2
7297941,400.0,2.0,0.2
7301028,400.0,2.0,0.2
7308094,400.0,2.0,0.2
7309650,400.0,2.0,0.2
7320021,400.0,2.0,0.2
7324193,400.0,2.0,0.2
7326423,400.0,2.0,0.2
7326427,400.0,2.0,0.2
7353753,400.0,2.0,0.2
7361686,400.0,2.0,0.2
7368250,400.0,2.0,0.2
7369188,400.0,2.0,0.2
7373532,400.0,2.0,0.2
7374876,400.0,2.0,0.2
7375414,400.0,2.0,0.2
7377142,400.0,2.0,0.2
7378192,400.0,2.0,0.2
7379543,400.0,2.0,0.2
7380582,400.0,2.0,0.2
7405454,400.0,2.0,0.2
7408077,400.0,2.0,0.2
7412612,400.0,2.0,0.2
7413614,400.0,2.0,0.2
7413728,400.0,2.0,0.2
7416734,400.0,2.0,0.2
7418946,400.0,2.0,0.2
7424078,400.0,2.0,0.2
7425130,400.0,2.0,0.2
7428761,400.0,2.0,0.2
7448877,400.0,2.0,0.2
7451976,400.0,2.0,0.2
7458801,400.0,2.0,0.2
7462607,400.0,2.0,0.2
7464436,400.0,2.0,0.2
7468778,400.0,2.0,0.2
7482745,400.0,2.0,0.2
7487061,400.0,2.0,0.2
7488280,400.0,2.0,0.2
7488371,400.0,2.0,0.2
7490377,400.0,2.0,0.2
7490433,400.0,2.0,0.2
7490858,400.0,2.0,0.2
7491449,400.0,2.0,0.2
7491678,400.0,2.0,0.2
7492721,400.0,2.0,0.2
7494705,400.0,2.0,0.2
7495572,400.0,2.0,0.2
7503938,400.0,2.0,0.2
7514812,400.0,2.0,0.2
7514814,400.0,2.0,0.2
7514909,400.0,2.0,0.2
7515669,400.0,2.0,0.2
7518300,400.0,2.0,0.2
8253956,400.0,2.0,0.2
9396032,400.0,2.0,0.2
9396421,400.0,2.0,0.2
9404507,400.0,2.0,0.2
9406692,400.0,2.0,0.2
9407943,400.0,2.0,0.2
9413535,400.0,2.0,0.2
9423905,400.0,2.0,0.2
9441935,400.0,2.0,0.2
9443010,400.0,2.0,0.2
9456391,400.0,2.0,0.2
9460907,400.0,2.0,0.2
9474516,400.0,2.0,0.2
9493330,400.0,2.0,0.2
9513885,400.0,2.0,0.2
9518143,400.0,2.0,0.2
9533943,400.0,2.0,0.2
9539278,400.0,2.0,0.2
9545089,400.0,2.0,0.2
9546427,400.0,2.0,0.2
9554976,400.0,2.0,0.2
9557968,400.0,2.0,0.2
9563547,400.0,2.0,0.2
9564590,400.0,2.0,0.2
9611996,400.0,2.0,0.2
9664464,400.0,2.0,0.2
9664953,400.0,2.0,0.2
9667066,400.0,2.0,0.2
9669071,400.0,2.0,0.2
10097627,400.0,2.0,0.2
