time	7368354	9460181	4680502	9430738	4575456	2067447	5908847	1968395	7326427	2017219
07:20	45.2	59.76974760000905	37.26974759999415	40.069747600009045	33.27134091039252	46.169747600009046	21.569747599994145	45.9	28.769747599994144	28.969747599994143
07:25	45.2	59.77539340000848	37.27539339999358	40.07539340000848	33.17401746088094	46.17539340000848	21.57539339999358	45.9	28.77539339999358	28.975393399993578
07:30	45.2	59.78103920000792	37.28103919999302	40.081039200007915	33.179663260880375	46.181039200007916	21.581039199993015	45.9	28.781039199993014	28.981039199993013
07:35	45.2	59.78668500000735	37.28668499999246	40.08668500000735	33.18530906087981	46.18668500000735	21.58668499999245	45.9	28.78668499999245	28.986684999992452
07:40	45.2	59.79233080000679	37.292330799991895	40.092330800006785	33.190954860879245	46.192330800006786	21.592330799991885	45.9	28.792330799991884	28.992330799991887
07:45	45.2	59.79797660000622	37.29797659999133	39.74735611156729	33.19660066087868	46.19797660000622	21.59797659999132	45.9	28.797976599991323	28.997976599991322
07:50	45.2	59.80362240000566	37.303622399990765	39.30410896386549	32.58216064115324	46.203622400005656	21.60362239999076	45.9	28.803622399990758	29.003622399990757
07:55	45.2	59.80926820000509	37.3092681999902	39.30410896386549	31.713686984937706	46.20926820000509	21.609268199990193	45.9	28.809268199990193	29.009268199990192
08:00	45.2	59.81491400000453	37.314913999989635	39.30410896386549	30.985481628017865	46.214914000004526	21.61491399998963	45.741664889779635	28.814913999989628	29.014913999989627
08:05	45.2	59.82390716667225	37.32390716665736	39.30410896386549	30.844586838109706	46.22390716667225	21.623907166656107	44.60266697983625	28.823907166656106	29.023907166656105
08:10	45.2	59.83290033333997	37.33290033332508	39.30410896386549	30.853580004776184	46.23290033333997	21.632900333322585	44.30686149241155	28.832900333322584	29.032900333322583
08:15	45.2	59.841893500007686	37.34189349999279	39.30410896386549	30.86257317144266	46.24189350000769	21.641893499989063	44.31585465907927	28.841893499989062	29.04189349998906
08:20	45.2	59.85088666667541	37.350886666660514	39.30410896386549	30.871566338109137	46.250886666675406	21.65088666665554	44.32484782574699	28.85088666665554	29.05088666665554
08:25	45.2	59.85987983334313	37.359879833328236	39.30410896386549	30.880559504775615	46.25987983334313	21.65987983332202	44.333840992414714	28.85987983332202	29.059879833322018
08:30	45.2	59.86887300001085	37.36887299999596	39.30410896386549	30.768258179808303	46.26887300001085	21.668872999988498	44.34283415908243	28.868872999988497	29.068872999988496
08:35	45.2	59.877866166678565	37.37786616666367	39.30410896386549	30.079185038164013	46.27786616667857	21.677866166654976	44.35182732575015	28.877866166654975	29.077866166654974
08:40	45.2	59.88685933334629	37.386859333331394	39.30410896386549	29.302537063402532	46.286859333346285	21.68685933332145	44.36082049241787	28.886859333321453	29.086859333321453
