Link;TotalConsumptionPerKm;TotalConsumption
1879653;6.564176529690532;0.28033926607614457
559199;4.341856648568427;1.2267561391254473
1471569;10.05065998357201;0.09514380245833998
956291;6.5407377691010495;0.01426300839173879
2615723;1.2993169991386528;0.12171616069909633
559190;49.029504813049996;0.2383917224702727
956292;2.1755792563670173;0.0047441598006031
956293;9.248283121953802;0.010455198759665264
405837;3.9871037385301786;0.3641816013770828
956294;3.0780943739846007;0.003479790579142391
956295;5.296380259215608;0.020153370911712376
405839;2.618577115362862;0.24078114961889302
405838;3.9871037385301786;0.3641816013770828
956296;1.760793419738536;0.006700033069783518
956297;6.60330508796608;0.014096844595722727
956298;2.1964350293220263;0.004688985721617069
559186;15.311614799166609;0.8242994618385511
559187;6.1886092060737266;0.049263523039746765
559184;16.646424552249083;0.6594161749760921
728532;18.309723146853425;2.49218897111096
559185;21.06529290795447;1.1340482264772898
559182;16.55727136954378;0.22924284192475713
559183;18.227876598269834;0.7220623640013637
559180;16.736380458944556;0.6333877083600989
559181;18.13129398367242;0.2510358903844459
728534;22.60491911583278;0.07156185429235729
559188;47.53209240647469;0.2284460312651779
559189;41.37276089201614;0.6407049304003691
1471558;15.177356067340032;2.063676787450735
1471557;43.4627853110195;2.454970482544098
1471559;19.43726288754204;2.6428995969143245
1458576;1.581206611456501;0.49100247286464316
1458577;1.588029488989603;0.4931211395313097
559171;8.838439051508113;0.11332440158763687
163048;3.2668822930077535;0.7245014501259759
163046;3.3483825952152393;0.11875315164100689
163047;3.2668822930077535;0.7245014501259759
559179;18.325328830523265;0.6935214015589101
163045;3.3483825952152397;0.1187531516410069
559178;1.485711441256265;0.033520761096936164
1495734;62.338343885109055;1.297224935926427
1495733;65.9047594131211;7.8836363290054186
1471545;15.114093186740853;0.19342172180570724
1495735;62.38131787550712;1.9162126279959144
1936003;80.75843662985669;4.844654136631714
1936000;4.3301864578150004;0.39545158283989695
2615702;15.767621241245614;3.1813798107393483
2615703;17.79571131523559;0.25893132378673245
1458586;2.804295491862256;0.11993812706115284
