vehicleId,pvChargeStart_s,pvChargeEnd_s,mode,pvEnergyProduced_kWh,pvEnergyStored_kWh,pvEnergyWasted_kWh,startSoc_frac,endSoc_frac
4795845,25145.0,26020.0,DRIVING,0.01595691933333354,0.01595691933201419,1.5423035095965234E-12,0.7326218577868143,0.693106633603022
2324411,14399.0,26029.0,PARKED_OPEN,0.06276562733333957,0.06276562734307514,5.326244598949062E-12,0.695,0.6960464074446068
4703482,25895.0,26054.0,DRIVING,0.002973454666666661,0.002973454666369491,2.971755542881106E-13,0.7816666666666666,0.7755210204871609
4576313,25777.0,26076.0,DRIVING,0.005608161333333296,0.0056081613327728375,5.60495665682639E-13,0.612634032911033,0.5981188221123068
4609799,25690.0,26114.0,DRIVING,0.007960577999999935,0.007960577999204398,7.956029079991822E-13,0.7087520625690272,0.6909226956327424
1933380,25802.0,26123.0,DRIVING,0.006022186666666625,0.006022186666064792,6.018745403303506E-13,0.644,0.6327484461799141
9455793,25648.0,26132.0,DRIVING,0.009089737999999922,0.009089737999091546,9.08454384311123E-13,0.6133333333333333,0.5909723355655006
2040830,25432.0,26142.0,DRIVING,0.013342907333333431,0.013342907331999805,1.333528278419433E-12,0.6738095238095239,0.6033410653112039
2313708,14399.0,26144.0,PARKED_OPEN,0.06492985066667321,0.06492985066129102,5.56638907609239E-12,0.6823529411764706,0.6842631961763124
1838887,25400.0,26161.0,DRIVING,0.014302693333333472,0.014302693331903881,1.4294520332845827E-12,0.6035939782380005,0.5406109221043257
10006014,25507.0,26173.0,PARKED_OPEN,0.01251485666666673,0.012514856665415896,1.25077052912401E-12,0.6130589716629503,0.6133573925200634
4607727,25495.0,26177.0,DRIVING,0.012815966000000076,0.012815965998719136,1.2808642561405273E-12,0.6423076923076924,0.6047897319347373
1922901,14399.0,26278.0,PARKED_OPEN,0.06745164133334026,0.06745164132770565,5.818424039855725E-12,0.6076923076923076,0.6089898165511738
4644786,25618.0,26287.0,DRIVING,0.012571314666666732,0.012571314665410253,1.256413102939607E-12,0.665,0.6366193631651474
4772271,25997.0,26338.0,DRIVING,0.0063985733333332875,0.0063985733326938415,6.394916991009976E-13,0.6400641831763205,0.6237141422329282
4695435,25906.0,26341.0,DRIVING,0.0081675906666666,0.008167590665850374,8.16292345323038E-13,0.7266666666666667,0.711517728984217
2017265,14399.0,26342.0,PARKED_OPEN,0.06865607866667378,0.06865607867581977,5.914953133709686E-12,0.648,0.6489156653067887
1882314,25785.0,26401.0,DRIVING,0.011573890000000024,0.011573889998843272,1.1567276321973925E-12,0.6021092337245805,0.575333315189403
4642257,26115.0,26402.0,DRIVING,0.005382329333333299,0.005382329332795408,5.379253704202509E-13,0.6714285714285714,0.6556859574559746
4765734,26040.0,26407.0,DRIVING,0.006887875999999948,0.0068878759993116065,6.883940055028385E-13,0.7433333333333333,0.7286522070759558
2016704,26350.0,26410.0,DRIVING,0.0011103406666666679,0.001110340666555696,1.1097061837340839E-13,0.6571428571428571,0.6543290366198683
7411363,14399.0,26418.0,PARKED_OPEN,0.07008634800000732,0.070086347994109,6.081744151250253E-12,0.611764705882353,0.6138266225684541
2096488,25738.0,26431.0,DRIVING,0.013022978666666752,0.013022978665365113,1.3015536934643831E-12,0.6299359052538585,0.5748262571328059
2044589,25957.0,26434.0,DRIVING,0.00895800266666659,0.008958002665771379,8.952883787413966E-13,0.6533333333333333,0.6370398631984762
9542839,25512.0,26445.0,DRIVING,0.01753961866666694,0.017539618664913707,1.7529595987121462E-12,0.6633251426861513,0.5851695247867149
7416734,25882.0,26456.0,DRIVING,0.010783477999999992,0.01078347799892227,1.077731598779034E-12,0.7794669067290224,0.7563926227263292
4575456,25279.0,26475.0,DRIVING,0.022489103333333354,0.022489103331085707,2.247625236546153E-12,0.61,0.5528300321702448
1927923,25760.0,26504.0,DRIVING,0.013982764666666791,0.013982764665269189,1.3974774483295327E-12,0.7346666666666667,0.703918599000431
1932964,25453.0,26517.0,DRIVING,0.020004951333333517,0.02000495133133398,1.9993519886598836E-12,0.784,0.7412852009614637
2209754,25761.0,26530.0,DRIVING,0.014453248000000144,0.014453247998555501,1.4444988967928414E-12,0.6287698782045811,0.5918897695862431
7468691,14399.0,26540.0,PARKED_OPEN,0.07238230666667433,0.07238230667544736,6.28736300553909E-12,0.7166666666666667,0.7178733521001464
9666429,14399.0,26540.0,PARKED_OPEN,0.07238230666667433,0.07238230667544736,6.28736300553909E-12,0.6506666666666666,0.6516320150134504
1943706,25784.0,26558.0,DRIVING,0.014547344666666816,0.014547344665212764,1.453903186485503E-12,0.6970588235294117,0.6273453330087634
2040745,14399.0,26559.0,PARKED_OPEN,0.07273987400000771,0.0727398739938438,6.346945120583314E-12,0.6029411764705882,0.6050811380390345
2077613,25986.0,26561.0,DRIVING,0.010802297333333325,0.010802297332253722,1.0796124567175664E-12,0.7233159368632932,0.6789024810013388
1989025,25932.0,26575.0,DRIVING,0.012082012000000046,0.01208201199879249,1.207510796537766E-12,0.668479980217853,0.6346713958024666
4770792,25943.0,26607.0,DRIVING,0.012477218000000062,0.01247721799875299,1.2470088132469452E-12,0.6157420472379762,0.5667911203950228
3127907,26024.0,26607.0,DRIVING,0.010952851999999999,0.010952851998905342,1.0946593202258252E-12,0.6615384615384615,0.6351509697075359
2316319,14399.0,26616.0,PARKED_OPEN,0.07381257600000746,0.07381257600863775,6.430308208867548E-12,0.7192307692307692,0.7206506037565763
1967249,25796.0,26626.0,DRIVING,0.015601227333333526,0.015601227331774102,1.5592312310433146E-12,0.7418666557617923,0.6653562490307904
4769145,26241.0,26627.0,DRIVING,0.0072454433333332775,0.007245443332609203,7.241303063349531E-13,0.725,0.7065151822892302
4699077,25943.0,26629.0,DRIVING,0.012891243333333413,0.012891243332044946,1.2883876878946568E-12,0.6923076923076923,0.6489147663288737
1918308,14399.0,26674.0,PARKED_OPEN,0.07490409733334048,0.07490409734186199,6.539397969302425E-12,0.7453333333333333,0.7463323055556692
2026654,14399.0,26683.0,PARKED_OPEN,0.07507347133334044,0.0750734713269439,6.5801715049613246E-12,0.7794117647058824,0.7816203614900081
1871098,26126.0,26782.0,DRIVING,0.012326663333333389,0.012326663332101372,1.2319619497386863E-12,0.6761904761904762,0.6227138084018116
