from_HexID,to_HexID,distance
370,345,1171.0738481381368
370,371,1300.6249303373081
370,396,1459.0320002043816
371,370,1300.624930337308
371,372,1312.9164392519174
371,396,1430.7894714874858
372,371,1312.9164392519174
372,373,1252.8374317289642
372,398,998.796356912544
373,372,1252.837431728964
373,398,1374.0868435904022
373,399,1341.3483545552044
374,375,1224.8814777032171
375,349,1296.7640689474156
375,350,1479.3143794591751
375,374,1224.8814777032167
376,350,1149.2245364936466
376,351,1496.942854500129
376,377,1207.7707874524226
377,352,1445.4279860382026
377,376,1207.770787452423
377,378,1234.561086234255
378,352,1313.6837879435711
378,377,1234.5610862342555
378,379,1417.45597617238
379,353,1289.6889939692796
379,378,1417.45597617238
379,404,1205.044789651231
379,405,1465.2735967511398
380,355,1063.6658731550995
380,356,1373.853259497462
380,381,1050.3480229670843
381,356,1095.508965374129
381,357,1097.7147365184346
381,380,1050.3480229670843
381,382,1156.5448088821927
382,357,1297.497990772605
382,381,1156.5448088821922
382,383,1463.0515949052358
383,382,1463.0515949052358
383,409,1333.061977776512
383,410,1075.9442759793085
384,359,1246.7440800923978
385,412,1458.1252053804328
386,360,937.5343176088332
387,413,1108.8376791561138
388,362,1154.998257512204
388,389,1407.4779083679646
388,414,1103.8767164478943
388,415,1181.8999891879332
389,363,1366.9992073922526
389,364,1015.6601219017216
389,388,1407.4779083679643
389,390,1355.7607489483105
389,415,1122.3749753462437
389,416,990.5460395309743
390,364,1257.3993128159466
390,389,1355.76074894831
390,416,986.6839325320728
390,417,1180.579916555187
391,365,947.5331709229634
391,366,1308.430743169907
391,417,1274.6062617749415
391,418,1274.6932911957294
392,367,1184.7256853558786
392,393,1197.8891342042664
393,367,1077.0980949475872
393,368,1198.0690149434602
393,392,1197.8891342042664
394,368,1015.2298896697275
395,422,1411.635043408645
396,370,1459.0320002043813
396,371,1430.789471487486
396,423,1142.7669090110746
397,424,1123.672692914666
398,372,998.7963569125443
398,373,1374.0868435904022
398,424,1478.8310796545156
398,425,995.4543838595456
399,373,1341.348354555205
399,400,1372.5757995143742
399,425,1001.6691537361457
400,399,1372.575799514374
400,401,1329.6114879372474
400,426,1253.0355062499873
401,400,1329.6114879372474
401,402,929.5751001098022
401,427,1097.9397505318325
401,428,1294.301780670197
402,401,929.5751001098025
402,403,1197.594136133076
402,428,1281.21998181791
402,429,1285.9420107297603
403,402,1197.5941361330758
403,404,1137.010896715884
403,429,1141.3686048927545
403,430,1397.7693380830617
404,379,1205.0447896512314
404,403,1137.0108967158844
404,405,994.3005964492924
405,379,1465.2735967511403
405,404,994.3005964492925
408,409,1453.1369832046553
408,434,1322.859645660519
409,383,1333.0619777765123
409,408,1453.1369832046555
409,434,1067.876977958069
410,383,1075.944275979309
411,412,1085.8514085437532
412,385,1458.125205380433
412,411,1085.8514085437535
413,387,1108.837679156114
414,388,1103.8767164478934
