HexID,noVIPV_cost,noVIPV_time_min,VIPV_cost,VIPV_time_min,Cost_saving_SEK_day,Time_saving_min_day,Cost_reduction_pct,Time_reduction_pct,Ranking,Metric,Charger_context,chargerAccessType
153,3560.807518725128,14307.276826484016,2934.844138127443,11710.136415525116,625.963380597685,2597.1404109589002,17.579253506569714,18.152583768780982,largest_absolute_saving,time,home,home
320,3009.675914232203,13688.839726027398,2394.277260274233,11126.157305936073,615.39865395797,2562.682420091325,20.447339563966445,18.720961537877795,largest_absolute_saving,time,home,home
135,2692.1197362542202,12193.021347031961,2286.5734884649055,9668.156392694063,405.54624778931475,2524.864954337898,15.06419801199431,20.707459476010047,largest_absolute_saving,time,home,home
363,2086.2854007362007,8736.785388127853,1522.4383870649096,6247.497602739726,563.847013671291,2489.2877853881273,27.026360510039652,28.492033108318573,largest_absolute_saving,time,home,home
377,4531.485454446748,18561.981849315067,3906.3405998058543,16073.787442922376,625.1448546408938,2488.1944063926912,13.795583389271147,13.404788489675768,largest_absolute_saving,time,home,home
382,3272.1538633185887,13214.209246575343,2655.179409210847,10824.57385844749,616.9744541077416,2389.6353881278537,18.85530081650903,18.083831908043706,largest_absolute_saving,time,home,home
325,5052.143911229655,21101.2198630137,4659.3940837777345,18794.481621004565,392.7498274519203,2306.7382420091344,7.773923988565239,10.931776726578704,largest_absolute_saving,time,home,home
410,26.47945205479452,194.65205479452055,0.0,0.0,26.47945205479452,194.65205479452055,100.0,100.0,largest_percentage_reduction,time,home,home
327,311.43248501630893,1081.7891552511414,68.36901990181782,270.5172374429224,243.06346511449112,811.2719178082191,78.04692086047558,74.99353398674803,largest_percentage_reduction,time,home,home
130,189.4482849160336,663.4931506849315,61.96647164999183,201.63698630136986,127.48181326604177,461.85616438356163,67.29108860634113,69.60978631155156,largest_percentage_reduction,time,home,home
166,281.3374752664071,1329.8198630136985,147.8819177499138,693.1531963470319,133.45555751649331,636.6666666666666,47.43611116511234,47.876158596685684,largest_percentage_reduction,time,home,home
529,87.13492315851764,470.8404109589041,58.103797643169344,246.70844748858445,29.031125515348293,224.13196347031965,33.3174397394421,47.602533311415854,largest_percentage_reduction,time,home,home
21,219.98542594437495,854.9845890410959,113.97709045932287,448.3696347031963,106.00833548505209,406.6149543378996,48.18879933976041,47.558161813645874,largest_percentage_reduction,time,home,home
291,104.40782523054884,488.0667808219178,43.321917808219176,256.26689497716893,61.08590742232966,231.79988584474887,58.50702022328538,47.49347731767188,largest_percentage_reduction,time,home,home
271,269.302847327707,1148.5492009132422,177.75901414969084,631.4812785388127,91.54383317801617,517.0679223744295,33.992894648684896,45.01922268225819,largest_percentage_reduction,time,home,home
379,248.2671756313849,866.5973744292237,141.82440218319533,484.36757990867585,106.44277344818957,382.22979452054784,42.87428379425827,44.10696429495877,largest_percentage_reduction,time,home,home
562,225.80381904907432,1011.3562785388128,137.579143749699,565.3832191780822,88.22467529937532,445.97305936073064,39.071383146182,44.096533419959925,largest_percentage_reduction,time,home,home
104,389.61172309322217,1312.4723744292237,221.03058914215154,812.0803652968037,168.58113395107063,500.39200913241996,43.26900962133891,38.125907933874316,largest_percentage_reduction,time,home,home
32,117.36986301369863,672.8713470319635,77.98165765651704,416.90445205479455,39.38820535718159,255.96689497716898,33.55904518060523,38.04098600813355,largest_percentage_reduction,time,home,home
5,1968.6507255374677,7490.557305936074,1185.8187199968672,4669.730707762557,782.8320055406004,2820.8265981735167,39.764900669562756,37.65843425212279,largest_percentage_reduction,time,home,home
59,830.1629851776185,3767.2259132420095,559.5891818319149,2434.553881278539,270.5738033457036,1332.6720319634705,32.592853232044874,35.3754211362545,largest_percentage_reduction,time,home,home
9,424.699362969206,1933.9752283105024,285.9551270083122,1251.484589041096,138.74423596089377,682.4906392694065,32.66881188398529,35.2895233237099,largest_percentage_reduction,time,home,home
326,804.3967674858168,3312.929223744292,527.0243350797851,2191.8707762557074,277.37243240603163,1121.0584474885845,34.482042148549816,33.83888914540582,largest_percentage_reduction,time,home,home
536,341.32024935520207,1580.8808219178081,240.31010084266444,1054.1317351598173,101.01014851253763,526.7490867579909,29.593951341404097,33.31997450123898,largest_percentage_reduction,time,home,home
103,186.18362172554674,579.5852739726026,110.91789123863003,389.75353881278545,75.26573048691671,189.83173515981719,40.42553785846207,32.75302939611793,largest_percentage_reduction,time,home,home
553,738.4718861878745,3457.998287671233,505.4057791965232,2330.517694063927,233.06610699135126,1127.4805936073058,31.56059307748067,32.605007284911075,largest_percentage_reduction,time,home,home
452,976.0883850033232,3854.589383561644,638.7917072463308,2605.8988584474887,337.2966777569924,1248.6905251141552,34.55595650345168,32.39490386289509,largest_percentage_reduction,time,home,home
361,11721.013698630137,22583.791780821917,9221.123287671233,18047.2401826484,2499.890410958904,4536.551598173519,21.32827821241325,20.08764357288285,largest_absolute_saving,cost,work,work
292,5248.082191780822,10478.14109589041,3861.917808219178,7976.589840182649,1386.1643835616437,2501.551255707762,26.412779619430452,23.87399857298052,largest_absolute_saving,cost,work,work
157,2426.027397260274,4715.144863013698,1420.7123287671234,2998.2494292237443,1005.3150684931506,1716.895433789954,41.43873517786561,36.412358128326844,largest_absolute_saving,cost,work,work
248,4391.561643835616,8679.744406392692,3387.8630136986303,6451.0315068493155,1003.6986301369861,2228.712899543377,22.855164325106678,25.67717199024794,largest_absolute_saving,cost,work,work
345,2417.6438356164385,4615.540525114156,1500.5205479452054,2950.9453196347035,917.1232876712331,1664.595205479452,37.934590453741905,36.065011160058695,largest_absolute_saving,cost,work,work
386,3341.780821917808,6620.485730593608,2592.3835616438355,5235.065981735161,749.3972602739727,1385.4197488584477,22.425087108013944,20.926255341905673,largest_absolute_saving,cost,work,work
403,1903.9178082191781,3769.8156392694063,1154.8219178082193,2427.121689497717,749.0958904109589,1342.6939497716894,39.34496999697811,35.616965874540874,largest_absolute_saving,cost,work,work
198,1885.7808219178082,3533.7918949771683,1224.3561643835617,2326.836301369863,661.4246575342465,1206.9555936073052,35.07431244642675,34.154687923837216,largest_absolute_saving,cost,work,work
261,2839.8630136986303,5549.506050228311,2189.150684931507,4319.841666666667,650.7123287671234,1229.6643835616442,22.913511166851578,22.15808708796803,largest_absolute_saving,cost,work,work
293,2076.931506849315,4135.001940639269,1469.5342465753424,2953.041095890411,607.3972602739727,1181.9608447488586,29.24493457154918,28.584287546093098,largest_absolute_saving,cost,work,work
94,2698.5753424657532,5442.7986301369865,2111.4794520547944,4090.4618721461184,587.0958904109589,1352.3367579908681,21.755771690795754,24.846349275222625,largest_absolute_saving,cost,work,work
294,2660.054794520548,4872.808105022831,2128.5753424657532,4004.1283105022835,531.4794520547948,868.6797945205476,19.98001895109794,17.827088114246138,largest_absolute_saving,cost,work,work
143,1498.849315068493,2799.6858447488585,1019.068493150685,1895.225799086758,479.7808219178081,904.4600456621006,32.00994370110404,32.305769140438464,largest_absolute_saving,cost,work,work
74,1311.890410958904,2621.9858447488587,846.8219178082192,1835.7703196347031,465.06849315068496,786.2155251141555,35.45025478239078,29.985498460593767,largest_absolute_saving,cost,work,work
318,2097.698630136986,4185.869748858448,1637.5616438356165,3352.2134703196343,460.1369863013697,833.6562785388132,21.935323772954046,19.915963194176417,largest_absolute_saving,cost,work,work
319,1164.849315068493,2346.931278538813,707.6986301369863,1489.101598173516,457.1506849315068,857.8296803652968,39.245478279276526,36.55112052958692,largest_absolute_saving,cost,work,work
421,1374.164383561644,2826.036757990868,917.1232876712329,1914.7608447488585,457.04109589041104,911.2759132420094,33.25956496600674,32.24572046578292,largest_absolute_saving,cost,work,work
197,1581.835616438356,3185.5770547945203,1126.6575342465753,2114.892579908676,455.17808219178073,1070.6844748858443,28.775308727505752,33.61037753817281,largest_absolute_saving,cost,work,work
501,511.47945205479454,911.2689497716893,61.643835616438366,116.48630136986301,449.83561643835617,794.7826484018263,87.94793507954363,87.21713261501473,largest_absolute_saving,cost,work,work
247,2026.7397260273972,4300.084817351598,1584.109589041096,3047.9966894977165,442.6301369863013,1252.0881278538814,21.839515518546552,29.117754208044587,largest_absolute_saving,cost,work,work
167,5.041095890410959,29.18584474885845,0.0,0.0,5.041095890410959,29.18584474885845,100.0,100.0,largest_percentage_reduction,cost,work,work
192,20.136986301369866,56.94817351598174,0.0,0.0,20.136986301369866,56.94817351598174,100.0,100.0,largest_percentage_reduction,cost,work,work
251,82.35616438356165,148.15502283105025,0.0,0.0,82.35616438356165,148.15502283105025,100.0,100.0,largest_percentage_reduction,cost,work,work
253,145.2054794520548,252.58401826484015,0.0,0.0,145.2054794520548,252.58401826484015,100.0,100.0,largest_percentage_reduction,cost,work,work
258,73.97260273972604,120.50342465753425,0.0,0.0,73.97260273972604,120.50342465753425,100.0,100.0,largest_percentage_reduction,cost,work,work
277,32.76712328767123,74.35616438356165,0.0,0.0,32.76712328767123,74.35616438356165,100.0,100.0,largest_percentage_reduction,cost,work,work
335,17.643835616438356,63.45479452054794,0.0,0.0,17.643835616438356,63.45479452054794,100.0,100.0,largest_percentage_reduction,cost,work,work
363,17.643835616438356,35.928310502283104,0.0,0.0,17.643835616438356,35.928310502283104,100.0,100.0,largest_percentage_reduction,cost,work,work
388,50.3013698630137,224.78687214611875,0.0,0.0,50.3013698630137,224.78687214611875,100.0,100.0,largest_percentage_reduction,cost,work,work
431,57.97260273972603,92.21004566210046,0.0,0.0,57.97260273972603,92.21004566210046,100.0,100.0,largest_percentage_reduction,cost,work,work
479,134.84931506849315,234.3406392694064,0.0,0.0,134.84931506849315,234.3406392694064,100.0,100.0,largest_percentage_reduction,cost,work,work
490,233.31506849315068,399.263698630137,0.0,0.0,233.31506849315068,399.263698630137,100.0,100.0,largest_percentage_reduction,cost,work,work
493,15.04109589041096,45.896232876712325,0.0,0.0,15.04109589041096,45.896232876712325,100.0,100.00000000000001,largest_percentage_reduction,cost,work,work
508,52.93150684931507,86.04520547945205,0.0,0.0,52.93150684931507,86.04520547945205,100.0,100.0,largest_percentage_reduction,cost,work,work
526,75.53424657534246,143.06118721461186,0.0,0.0,75.53424657534246,143.06118721461186,100.0,100.0,largest_percentage_reduction,cost,work,work
532,5.041095890410959,26.7283105022831,0.0,0.0,5.041095890410959,26.7283105022831,100.0,100.0,largest_percentage_reduction,cost,work,work
534,91.23287671232875,135.8013698630137,0.0,0.0,91.23287671232875,135.8013698630137,100.0,100.0,largest_percentage_reduction,cost,work,work
547,7.47945205479452,30.146347031963472,0.0,0.0,7.47945205479452,30.146347031963472,100.0,100.0,largest_percentage_reduction,cost,work,work
57,70.57534246575342,109.8013698630137,0.0,0.0,70.57534246575342,109.8013698630137,100.0,100.0,largest_percentage_reduction,cost,work,work
576,12.602739726027398,36.8,0.0,0.0,12.602739726027398,36.8,100.0,100.0,largest_percentage_reduction,cost,work,work
361,11721.013698630137,22583.791780821917,9221.123287671233,18047.2401826484,2499.890410958904,4536.551598173519,21.32827821241325,20.08764357288285,largest_absolute_saving,time,work,work
292,5248.082191780822,10478.14109589041,3861.917808219178,7976.589840182649,1386.1643835616437,2501.551255707762,26.412779619430452,23.87399857298052,largest_absolute_saving,time,work,work
248,4391.561643835616,8679.744406392692,3387.8630136986303,6451.0315068493155,1003.6986301369861,2228.712899543377,22.855164325106678,25.67717199024794,largest_absolute_saving,time,work,work
157,2426.027397260274,4715.144863013698,1420.7123287671234,2998.2494292237443,1005.3150684931506,1716.895433789954,41.43873517786561,36.412358128326844,largest_absolute_saving,time,work,work
345,2417.6438356164385,4615.540525114156,1500.5205479452054,2950.9453196347035,917.1232876712331,1664.595205479452,37.934590453741905,36.065011160058695,largest_absolute_saving,time,work,work
386,3341.780821917808,6620.485730593608,2592.3835616438355,5235.065981735161,749.3972602739727,1385.4197488584477,22.425087108013944,20.926255341905673,largest_absolute_saving,time,work,work
94,2698.5753424657532,5442.7986301369865,2111.4794520547944,4090.4618721461184,587.0958904109589,1352.3367579908681,21.755771690795754,24.846349275222625,largest_absolute_saving,time,work,work
403,1903.9178082191781,3769.8156392694063,1154.8219178082193,2427.121689497717,749.0958904109589,1342.6939497716894,39.34496999697811,35.616965874540874,largest_absolute_saving,time,work,work
