HexID,noVIPV_cost,noVIPV_time_min,VIPV_cost,VIPV_time_min,Cost_saving_SEK_day,Time_saving_min_day,Cost_reduction_pct,Time_reduction_pct
169,753.4322363205301,2813.0495433789956,699.5317274565879,2804.410502283105,53.900508863942264,8.639041095890661,7.1539955772494395,0.30710589922684284
17,1461.0504359792058,6116.263584474887,1401.756596237698,5640.746004566209,59.29383974150778,475.51757990867736,4.058302046347131,7.774641712886595
170,2748.572883569684,8893.71700913242,2172.8466938789447,6978.583447488584,575.7261896907394,1915.1335616438364,20.94636795452265,21.533556326081676
171,5385.334429195303,13400.994520547943,5349.96780686562,13036.747260273974,35.366622329682286,364.247260273969,0.6567210039538233,2.7180614074236304
172,4002.0008656389073,6307.890296803653,3410.6918888148207,5435.226027397259,591.3089768240866,872.6642694063939,14.775333556298117,13.834487100205154
173,3532.8064067780606,13422.364383561644,3480.2115672677405,12815.909018264842,52.59483951032007,606.4553652968025,1.4887552119870293,4.518245429542412
174,5446.670144532787,14966.441210045663,5910.626424731384,16086.641095890413,-463.9562801985967,-1120.1998858447496,-8.518163719980414,-7.48474450354208
175,8328.760968442002,17129.456735159816,7501.360170732334,13845.755251141552,827.400797709668,3283.7014840182637,9.934260340100067,19.16991025919788
176,1968.0651560483652,4474.434931506848,1511.4713512214873,4272.476826484019,456.5938048268779,201.95810502282984,23.200136612532816,4.5136002224713705
177,2366.9803637436166,6281.1696347031975,2433.876262036977,6345.006506849315,-66.89589829336046,-63.83687214611746,-2.8262126428272474,-1.016321415575555
178,6695.902667754766,9854.205593607305,5402.434185054659,8682.090068493151,1293.4684827001074,1172.1155251141536,19.31731309251283,11.894571449519352
179,2045.7534246575342,3071.290068493151,2048.513698630137,2950.0325342465753,-2.76027397260259,121.25753424657569,-0.13492701218694864,3.9480977550931082
18,1711.9783026541238,6995.701255707761,1466.1972722722526,5923.223401826484,245.78103038187123,1072.477853881277,14.356550547447396,15.330526771797853
180,422.61033826284563,884.4616438356165,188.0120734542878,661.9843607305936,234.59826480855784,222.47728310502293,55.511719323498355,25.15397752470224
181,94.93150684931507,52.47945205479452,154.79109589041096,113.17762557077624,-59.85958904109589,-60.69817351598172,-63.05555555555555,-115.66083703123638
182,1167.1746575342465,1175.24600456621,722.25,914.2893835616437,444.92465753424653,260.9566210045664,38.11980106509396,22.204425285486245
183,1025.2020547945206,1833.5365296803652,777.3869863013699,1468.574200913242,247.81506849315065,364.96232876712315,24.172314846054398,19.90482997525803
184,591.318493150685,715.6050228310503,630.4075342465753,884.8230593607306,-39.089041095890366,-169.21803652968026,-6.610488518228933,-23.646848628902305
