HexID,chargerAccessType,noVIPV_sessions,VIPV50_Wp700_sessions,Avoided_sessions_day,Frequency_reduction_pct
170,home,62.554794520547944,52.486301369863014,10.06849315068493,16.09547793715099
170,public,13.143835616438356,10.623287671232877,2.520547945205479,19.176654507556016
170,work,2.506849315068493,3.136986301369863,-0.6301369863013702,-25.136612021857935
171,home,56.85616438356164,57.54109589041096,-0.6849315068493169,-1.204674135646311
171,public,51.78767123287671,45.60958904109589,6.178082191780824,11.929638936648596
171,work,20.602739726027398,19.363013698630137,1.2397260273972606,6.017287234042555
172,home,38.157534246575345,29.356164383561644,8.8013698630137,23.065876862322746
172,public,37.50684931506849,30.006849315068493,7.5,19.996347699050403
172,work,0.0,0.0,0.0,
173,home,80.58904109589041,77.43150684931507,3.157534246575338,3.9180690124086297
173,public,9.39041095890411,7.5,1.8904109589041092,20.131291028446388
173,work,0.0,0.0,0.0,
174,home,95.02739726027397,100.02739726027397,-5.0,-5.261640478593052
174,public,38.14383561643836,34.93150684931507,3.2123287671232887,8.4216196803735
174,work,3.136986301369863,8.767123287671232,-5.63013698630137,-179.4759825327511
175,home,93.86301369863014,70.63698630136986,23.22602739726028,24.74460011675424
175,public,83.84931506849315,81.26027397260275,2.5890410958904084,3.0877307629472277
175,work,3.136986301369863,1.86986301369863,1.267123287671233,40.39301310043669
176,home,29.36986301369863,31.273972602739725,-1.904109589041095,-6.483208955223878
176,public,16.876712328767123,10.636986301369863,6.239726027397261,36.9724025974026
176,work,0.0,0.0,0.0,
177,home,43.75342465753425,47.43150684931507,-3.678082191780824,-8.406386975579215
177,public,16.226027397260275,19.972602739726028,-3.7465753424657535,-23.08991135500211
177,work,3.780821917808219,1.8904109589041096,1.8904109589041096,50.0
178,home,38.726027397260275,37.486301369863014,1.2397260273972606,3.2012734347364704
178,public,83.1986301369863,73.70547945205479,9.493150684931507,11.410224746851075
178,work,30.595890410958905,18.71917808219178,11.876712328767123,38.817998656816656
179,home,0.0,0.0,0.0,
179,public,31.924657534246574,25.054794520547944,6.86986301369863,21.518987341772153
179,work,21.28082191780822,21.28767123287671,-0.006849315068492956,-0.03218538783392248
18,home,35.63013698630137,33.14383561643836,2.486301369863014,6.978085351787774
18,public,0.0,0.0,0.0,
18,work,1.2602739726027397,1.2534246575342465,0.006849315068493178,0.5434782608695674
180,home,3.76027397260274,3.1301369863013697,0.6301369863013702,16.757741347905288
180,public,1.86986301369863,0.0,1.86986301369863,100.0
180,work,0.0,0.0,0.0,
181,home,0.0,0.0,0.0,
181,public,0.6164383561643836,1.8835616438356164,-1.2671232876712328,-205.55555555555554
181,work,0.0,0.0,0.0,
182,home,0.0,0.0,0.0,
182,public,7.5,6.267123287671233,1.2328767123287667,16.438356164383556
182,work,2.5,2.5,0.0,0.0
183,home,0.0,0.0,0.0,
183,public,5.006849315068493,6.8493150684931505,-1.8424657534246576,-36.79890560875513
183,work,20.63013698630137,14.36986301369863,6.260273972602739,30.34528552456839
184,home,0.0,0.0,0.0,
184,public,8.76027397260274,6.863013698630137,1.897260273972602,21.65754495699765
184,work,6.267123287671233,6.8561643835616435,-0.5890410958904102,-9.398907103825124
185,home,5.602739726027397,5.013698630136986,0.5890410958904111,10.51344743276284
185,public,0.0,0.0,0.0,
185,work,0.0,0.0,0.0,
186,home,1.8835616438356164,3.1164383561643834,-1.232876712328767,-65.45454545454544
186,public,0.0,0.0,0.0,
186,work,0.0,0.0,0.0,
187,home,23.13013698630137,21.89041095890411,1.2397260273972606,5.35978679301155
187,public,20.63013698630137,16.253424657534246,4.376712328767123,21.215139442231077
187,work,12.527397260273972,10.006849315068493,2.520547945205479,20.120284308365225
188,home,46.897260273972606,52.52739726027397,-5.630136986301366,-12.00525777712866
188,public,16.91780821917808,16.273972602739725,0.6438356164383556,3.8056680161943293
188,work,6.890410958904109,7.5,-0.6095890410958908,-8.846918489065613
189,home,114.93835616438356,98.67808219178082,16.260273972602747,14.146951909898105
189,public,21.89041095890411,29.34246575342466,-7.452054794520549,-34.04255319148937
189,work,3.095890410958904,3.7534246575342465,-0.6575342465753424,-21.238938053097343
19,home,25.0,19.376712328767123,5.623287671232877,22.493150684931507
19,public,0.0,0.0,0.0,
19,work,4.376712328767123,4.993150684931507,-0.6164383561643838,-14.084507042253527
190,home,140.04794520547946,113.02054794520548,27.027397260273986,19.298674622193975
190,public,22.5,25.589041095890412,-3.089041095890412,-13.72907153729072
190,work,1.8835616438356164,0.6301369863013698,1.2534246575342465,66.54545454545455
191,home,141.91780821917808,125.41095890410959,16.506849315068493,11.63127413127413
191,public,86.86301369863014,61.85616438356164,25.0068493150685,28.788834568680024
191,work,1.86986301369863,3.1232876712328768,-1.2534246575342467,-67.03296703296705
192,home,54.986301369863014,46.842465753424655,8.14383561643836,14.810662680617844
192,public,81.3082191780822,73.73287671232876,7.575342465753437,9.316822508634502
192,work,1.2534246575342465,0.0,1.2534246575342465,100.0
193,home,20.65753424657534,20.602739726027398,0.05479452054794365,0.2652519893899129
193,public,50.00684931506849,42.49315068493151,7.513698630136986,15.025338994658265
193,work,14.383561643835616,15.650684931506849,-1.2671232876712324,-8.809523809523807
194,home,19.356164383561644,15.650684931506849,3.705479452054796,19.14366595895259
194,public,0.0,0.0,0.0,
194,work,1.2602739726027397,3.7465753424657535,-2.486301369863014,-197.28260869565221
195,home,28.143835616438356,30.664383561643834,-2.520547945205479,-8.955950352883912
195,public,20.616438356164384,20.02054794520548,0.5958904109589049,2.8903654485049874
195,work,3.1301369863013697,2.4863013698630136,0.6438356164383561,20.568927789934353
196,home,85.61643835616438,79.41095890410959,6.205479452054789,7.247999999999993
196,public,52.56164383561644,53.0958904109589,-0.5342465753424648,-1.0164190774042203
196,work,1.86986301369863,1.2465753424657535,0.6232876712328765,33.33333333333333
197,home,111.28767123287672,101.17808219178082,10.109589041095902,9.084194977843437
197,public,57.554794520547944,53.75342465753425,3.801369863013697,6.604784005712243
197,work,40.602739726027394,23.726027397260275,16.87671232876712,41.565452091767874
198,home,31.28767123287671,24.363013698630137,6.924657534246574,22.13222416812609
198,public,11.904109589041095,8.753424657534246,3.1506849315068486,26.46720368239355
198,work,37.52739726027397,28.746575342465754,8.780821917808218,23.398430370505565
199,home,0.0,0.0,0.0,
199,public,5.02054794520548,3.1232876712328768,1.897260273972603,37.78990450204639
199,work,6.267123287671233,2.5,3.7671232876712333,60.10928961748634
2,home,25.60958904109589,25.636986301369863,-0.027397260273971824,-0.10698047606311543
2,public,0.0,0.0,0.0,
2,work,1.8904109589041096,2.506849315068493,-0.6164383561643834,-32.6086956521739
20,home,66.1986301369863,56.23287671232877,9.965753424657528,15.05431971029487
20,public,0.0,0.0,0.0,
20,work,12.520547945205479,8.76027397260274,3.7602739726027394,30.032822757111592
200,home,0.0,0.0,0.0,
200,public,5.616438356164384,6.835616438356165,-1.2191780821917808,-21.70731707317073
200,work,17.472602739726028,22.527397260273972,-5.054794520547944,-28.929831438651497
