Scenario,HexID,chargerAccessType,Annual_avg_daily_session_starts,Annual_total_session_starts
VIPV50_Wp700,252,work,6.2465753424657535,2280.0
VIPV50_Wp700,253,home,22.506849315068493,8215.0
VIPV50_Wp700,253,public,30.013698630136986,10955.0
VIPV50_Wp700,253,work,0.0,0.0
VIPV50_Wp700,254,home,87.47945205479452,31930.0
VIPV50_Wp700,254,public,46.821917808219176,17090.0
VIPV50_Wp700,254,work,0.6232876712328768,227.5
VIPV50_Wp700,255,home,21.253424657534246,7757.5
VIPV50_Wp700,255,public,1.2465753424657535,455.0
VIPV50_Wp700,255,work,8.73972602739726,3190.0
VIPV50_Wp700,256,home,30.63013698630137,11180.0
VIPV50_Wp700,256,public,6.890410958904109,2515.0
VIPV50_Wp700,256,work,0.0,0.0
VIPV50_Wp700,257,home,15.006849315068493,5477.5
VIPV50_Wp700,257,public,14.356164383561644,5240.0
VIPV50_Wp700,257,work,0.0,0.0
VIPV50_Wp700,258,home,43.78082191780822,15980.0
VIPV50_Wp700,258,public,5.589041095890411,2040.0
VIPV50_Wp700,258,work,0.0,0.0
VIPV50_Wp700,259,home,2.493150684931507,910.0
VIPV50_Wp700,259,public,2.493150684931507,910.0
VIPV50_Wp700,259,work,0.0,0.0
VIPV50_Wp700,26,home,13.102739726027398,4782.5
VIPV50_Wp700,26,public,10.63013698630137,3880.0
VIPV50_Wp700,26,work,0.0,0.0
VIPV50_Wp700,260,home,0.0,0.0
VIPV50_Wp700,260,public,4.97945205479452,1817.5
VIPV50_Wp700,260,work,30.575342465753426,11160.0
VIPV50_Wp700,261,home,0.0,0.0
VIPV50_Wp700,261,public,6.883561643835616,2512.5
VIPV50_Wp700,261,work,60.61643835616438,22125.0
VIPV50_Wp700,262,home,0.0,0.0
VIPV50_Wp700,262,public,0.0,0.0
VIPV50_Wp700,262,work,0.6301369863013698,230.0
VIPV50_Wp700,263,home,0.0,0.0
VIPV50_Wp700,263,public,0.0,0.0
VIPV50_Wp700,263,work,1.2534246575342465,457.5
VIPV50_Wp700,264,home,0.0,0.0
VIPV50_Wp700,264,public,0.0,0.0
VIPV50_Wp700,264,work,0.0,0.0
VIPV50_Wp700,265,home,0.0,0.0
VIPV50_Wp700,265,public,0.0,0.0
VIPV50_Wp700,265,work,2.5,912.5
VIPV50_Wp700,266,home,73.76712328767124,26925.0
VIPV50_Wp700,266,public,20.0,7300.0
VIPV50_Wp700,266,work,2.4794520547945207,905.0
VIPV50_Wp700,267,home,101.8082191780822,37160.0
VIPV50_Wp700,267,public,124.3082191780822,45372.5
VIPV50_Wp700,267,work,17.527397260273972,6397.5
VIPV50_Wp700,268,home,151.82876712328766,55417.5
VIPV50_Wp700,268,public,80.52739726027397,29392.5
VIPV50_Wp700,268,work,4.3561643835616435,1590.0
VIPV50_Wp700,269,home,24.993150684931507,9122.5
VIPV50_Wp700,269,public,31.876712328767123,11635.0
VIPV50_Wp700,269,work,46.18493150684932,16857.5
VIPV50_Wp700,27,home,6.890410958904109,2515.0
VIPV50_Wp700,27,public,10.602739726027398,3870.0
VIPV50_Wp700,27,work,0.0,0.0
VIPV50_Wp700,270,home,43.157534246575345,15752.5
VIPV50_Wp700,270,public,14.36986301369863,5245.0
VIPV50_Wp700,270,work,41.16438356164384,15025.0
VIPV50_Wp700,271,home,6.8561643835616435,2502.5
VIPV50_Wp700,271,public,364.85616438356163,133172.5
VIPV50_Wp700,271,work,132.63013698630138,48410.0
VIPV50_Wp700,272,home,66.25342465753425,24182.5
VIPV50_Wp700,272,public,203.78082191780823,74380.0
VIPV50_Wp700,272,work,61.773972602739725,22547.5
VIPV50_Wp700,273,home,26.904109589041095,9820.0
VIPV50_Wp700,273,public,75.58219178082192,27587.5
VIPV50_Wp700,273,work,44.342465753424655,16185.0
VIPV50_Wp700,274,home,74.27397260273973,27110.0
VIPV50_Wp700,274,public,81.8082191780822,29860.0
VIPV50_Wp700,274,work,4.965753424657534,1812.5
VIPV50_Wp700,275,home,74.26712328767124,27107.5
VIPV50_Wp700,275,public,24.36986301369863,8895.0
VIPV50_Wp700,275,work,6.890410958904109,2515.0
VIPV50_Wp700,276,home,0.0,0.0
VIPV50_Wp700,276,public,8.719178082191782,3182.5
VIPV50_Wp700,276,work,0.0,0.0
VIPV50_Wp700,277,home,16.232876712328768,5925.0
VIPV50_Wp700,277,public,6.8561643835616435,2502.5
VIPV50_Wp700,277,work,0.0,0.0
VIPV50_Wp700,278,home,103.03424657534246,37607.5
VIPV50_Wp700,278,public,21.883561643835616,7987.5
VIPV50_Wp700,278,work,3.7465753424657535,1367.5
VIPV50_Wp700,279,home,45.58904109589041,16640.0
VIPV50_Wp700,279,public,21.84246575342466,7972.5
VIPV50_Wp700,279,work,0.0,0.0
VIPV50_Wp700,28,home,91.82876712328768,33517.5
VIPV50_Wp700,28,public,13.095890410958905,4780.0
VIPV50_Wp700,28,work,0.0,0.0
VIPV50_Wp700,280,home,30.636986301369863,11182.5
VIPV50_Wp700,280,public,33.07534246575342,12072.5
VIPV50_Wp700,280,work,6.2534246575342465,2282.5
VIPV50_Wp700,281,home,0.0,0.0
VIPV50_Wp700,281,public,15.650684931506849,5712.5
VIPV50_Wp700,281,work,10.006849315068493,3652.5
VIPV50_Wp700,282,home,0.0,0.0
VIPV50_Wp700,282,public,0.0,0.0
VIPV50_Wp700,282,work,6.2465753424657535,2280.0
VIPV50_Wp700,283,home,0.0,0.0
VIPV50_Wp700,283,public,5.602739726027397,2045.0
VIPV50_Wp700,283,work,11.280821917808218,4117.5
VIPV50_Wp700,284,home,0.0,0.0
VIPV50_Wp700,284,public,0.0,0.0
VIPV50_Wp700,284,work,8.123287671232877,2965.0
VIPV50_Wp700,285,home,0.0,0.0
VIPV50_Wp700,285,public,2.493150684931507,910.0
VIPV50_Wp700,285,work,0.0,0.0
VIPV50_Wp700,286,home,29.363013698630137,10717.5
VIPV50_Wp700,286,public,44.36986301369863,16195.0
VIPV50_Wp700,286,work,16.253424657534246,5932.5
VIPV50_Wp700,287,home,69.98630136986301,25545.0
VIPV50_Wp700,287,public,70.64383561643835,25785.0
VIPV50_Wp700,287,work,2.5,912.5
VIPV50_Wp700,288,home,50.602739726027394,18470.0
VIPV50_Wp700,288,public,67.5,24637.5
VIPV50_Wp700,288,work,4.972602739726027,1815.0
VIPV50_Wp700,289,home,79.28082191780823,28937.5
VIPV50_Wp700,289,public,48.14383561643836,17572.5
VIPV50_Wp700,289,work,19.445205479452056,7097.5
VIPV50_Wp700,29,home,0.0,0.0
VIPV50_Wp700,29,public,1.2534246575342465,457.5
VIPV50_Wp700,29,work,0.0,0.0
VIPV50_Wp700,290,home,3.1164383561643834,1137.5
VIPV50_Wp700,290,public,25.013698630136986,9130.0
VIPV50_Wp700,290,work,40.56164383561644,14805.0
VIPV50_Wp700,291,home,1.2465753424657535,455.0
VIPV50_Wp700,291,public,127.91095890410959,46687.5
VIPV50_Wp700,291,work,18.095890410958905,6605.0
VIPV50_Wp700,292,home,10.63013698630137,3880.0
VIPV50_Wp700,292,public,125.71232876712328,45885.0
VIPV50_Wp700,292,work,102.38356164383562,37370.0
VIPV50_Wp700,293,home,61.83561643835616,22570.0
VIPV50_Wp700,293,public,76.1917808219178,27810.0
VIPV50_Wp700,293,work,39.41095890410959,14385.0
VIPV50_Wp700,294,home,138.73287671232876,50637.5
VIPV50_Wp700,294,public,144.85616438356163,52872.5
VIPV50_Wp700,294,work,39.986301369863014,14595.0
VIPV50_Wp700,295,home,126.29452054794521,46097.5
VIPV50_Wp700,295,public,33.73972602739726,12315.0
VIPV50_Wp700,295,work,6.897260273972603,2517.5
VIPV50_Wp700,296,home,88.15068493150685,32175.0
VIPV50_Wp700,296,public,23.69178082191781,8647.5
VIPV50_Wp700,296,work,6.890410958904109,2515.0
VIPV50_Wp700,297,home,68.08904109589041,24852.5
VIPV50_Wp700,297,public,41.26027397260274,15060.0
VIPV50_Wp700,297,work,5.006849315068493,1827.5
VIPV50_Wp700,298,home,76.83561643835617,28045.0
VIPV50_Wp700,298,public,19.404109589041095,7082.5
VIPV50_Wp700,298,work,1.8767123287671232,685.0
VIPV50_Wp700,299,home,29.34931506849315,10712.5
VIPV50_Wp700,299,public,75.58904109589041,27590.0
VIPV50_Wp700,299,work,0.0,0.0
VIPV50_Wp700,3,home,26.246575342465754,9580.0
VIPV50_Wp700,3,public,0.0,0.0
VIPV50_Wp700,3,work,5.623287671232877,2052.5
VIPV50_Wp700,30,home,19.376712328767123,7072.5
VIPV50_Wp700,30,public,5.0,1825.0
VIPV50_Wp700,30,work,0.0,0.0
VIPV50_Wp700,300,home,11.883561643835616,4337.5
VIPV50_Wp700,300,public,25.013698630136986,9130.0
VIPV50_Wp700,300,work,0.0,0.0
VIPV50_Wp700,301,home,12.5,4562.5
VIPV50_Wp700,301,public,0.0,0.0
VIPV50_Wp700,301,work,0.0,0.0
VIPV50_Wp700,302,home,0.0,0.0
VIPV50_Wp700,302,public,1.2328767123287672,450.0
VIPV50_Wp700,302,work,0.0,0.0
VIPV50_Wp700,303,home,32.465753424657535,11850.0
VIPV50_Wp700,303,public,3.136986301369863,1145.0
VIPV50_Wp700,303,work,0.0,0.0
VIPV50_Wp700,304,home,5.013698630136986,1830.0
VIPV50_Wp700,304,public,6.86986301369863,2507.5
VIPV50_Wp700,304,work,0.0,0.0
VIPV50_Wp700,305,home,98.06849315068493,35795.0
VIPV50_Wp700,305,public,7.506849315068493,2740.0
VIPV50_Wp700,305,work,4.376712328767123,1597.5
VIPV50_Wp700,306,home,71.21232876712328,25992.5
VIPV50_Wp700,306,public,12.479452054794521,4555.0
VIPV50_Wp700,306,work,12.506849315068493,4565.0
VIPV50_Wp700,307,home,0.0,0.0
VIPV50_Wp700,307,public,7.47945205479452,2730.0
VIPV50_Wp700,307,work,12.479452054794521,4555.0
VIPV50_Wp700,308,home,0.0,0.0
VIPV50_Wp700,308,public,2.506849315068493,915.0
VIPV50_Wp700,308,work,0.0,0.0
VIPV50_Wp700,309,home,0.0,0.0
VIPV50_Wp700,309,public,2.5136986301369864,917.5
VIPV50_Wp700,309,work,0.0,0.0
VIPV50_Wp700,31,home,8.76027397260274,3197.5
VIPV50_Wp700,31,public,1.8767123287671232,685.0
VIPV50_Wp700,31,work,5.0,1825.0
VIPV50_Wp700,310,home,0.0,0.0
VIPV50_Wp700,310,public,0.0,0.0
VIPV50_Wp700,310,work,8.150684931506849,2975.0
VIPV50_Wp700,311,home,0.0,0.0
VIPV50_Wp700,311,public,1.2602739726027397,460.0
VIPV50_Wp700,311,work,0.0,0.0
VIPV50_Wp700,312,home,121.18493150684931,44232.5
VIPV50_Wp700,312,public,73.6986301369863,26900.0
VIPV50_Wp700,312,work,10.63013698630137,3880.0
VIPV50_Wp700,313,home,47.45205479452055,17320.0
VIPV50_Wp700,313,public,32.39041095890411,11822.5
VIPV50_Wp700,313,work,2.5136986301369864,917.5
VIPV50_Wp700,314,home,46.28082191780822,16892.5
VIPV50_Wp700,314,public,32.486301369863014,11857.5
VIPV50_Wp700,314,work,50.61643835616438,18475.0
VIPV50_Wp700,315,home,29.986301369863014,10945.0
VIPV50_Wp700,315,public,133.1027397260274,48582.5
VIPV50_Wp700,315,work,8.123287671232877,2965.0
VIPV50_Wp700,316,home,81.84931506849315,29875.0
VIPV50_Wp700,316,public,81.84931506849315,29875.0
VIPV50_Wp700,316,work,16.904109589041095,6170.0
VIPV50_Wp700,317,home,0.0,0.0
VIPV50_Wp700,317,public,3.719178082191781,1357.5
VIPV50_Wp700,317,work,19.36986301369863,7070.0
VIPV50_Wp700,318,home,13.719178082191782,5007.5
VIPV50_Wp700,318,public,21.246575342465754,7755.0
VIPV50_Wp700,318,work,41.21232876712329,15042.5
VIPV50_Wp700,319,home,5.609589041095891,2047.5
VIPV50_Wp700,319,public,25.006849315068493,9127.5
VIPV50_Wp700,319,work,18.732876712328768,6837.5
VIPV50_Wp700,32,home,6.226027397260274,2272.5
VIPV50_Wp700,32,public,0.0,0.0
VIPV50_Wp700,32,work,0.0,0.0
VIPV50_Wp700,320,home,89.97260273972603,32840.0
VIPV50_Wp700,320,public,76.12328767123287,27785.0
VIPV50_Wp700,320,work,3.136986301369863,1145.0
VIPV50_Wp700,321,home,84.28082191780823,30762.5
VIPV50_Wp700,321,public,123.76027397260275,45172.5
VIPV50_Wp700,321,work,13.773972602739725,5027.5
VIPV50_Wp700,322,home,102.37671232876713,37367.5
VIPV50_Wp700,322,public,80.4931506849315,29380.0
VIPV50_Wp700,322,work,8.76027397260274,3197.5
VIPV50_Wp700,323,home,59.417808219178085,21687.5
VIPV50_Wp700,323,public,21.91780821917808,8000.0
VIPV50_Wp700,323,work,31.226027397260275,11397.5
VIPV50_Wp700,324,home,149.95890410958904,54735.0
VIPV50_Wp700,324,public,69.39041095890411,25327.5
VIPV50_Wp700,324,work,6.260273972602739,2285.0
VIPV50_Wp700,325,home,124.83561643835617,45565.0
VIPV50_Wp700,325,public,12.479452054794521,4555.0
VIPV50_Wp700,325,work,1.8767123287671232,685.0
VIPV50_Wp700,326,home,18.095890410958905,6605.0
VIPV50_Wp700,326,public,0.0,0.0
VIPV50_Wp700,326,work,0.0,0.0
VIPV50_Wp700,327,home,3.1164383561643834,1137.5
VIPV50_Wp700,327,public,9.993150684931507,3647.5
VIPV50_Wp700,327,work,0.0,0.0
VIPV50_Wp700,328,home,38.136986301369866,13920.0
VIPV50_Wp700,328,public,9.972602739726028,3640.0
VIPV50_Wp700,328,work,3.136986301369863,1145.0
VIPV50_Wp700,329,home,3.7465753424657535,1367.5
VIPV50_Wp700,329,public,0.0,0.0
VIPV50_Wp700,329,work,0.0,0.0
VIPV50_Wp700,33,home,16.246575342465754,5930.0
VIPV50_Wp700,33,public,0.0,0.0
VIPV50_Wp700,33,work,0.0,0.0
VIPV50_Wp700,330,home,44.986301369863014,16420.0
VIPV50_Wp700,330,public,0.0,0.0
VIPV50_Wp700,330,work,0.0,0.0
VIPV50_Wp700,331,home,56.92465753424658,20777.5
VIPV50_Wp700,331,public,33.08904109589041,12077.5
VIPV50_Wp700,331,work,11.863013698630137,4330.0
VIPV50_Wp700,332,home,13.753424657534246,5020.0
VIPV50_Wp700,332,public,0.0,0.0
VIPV50_Wp700,332,work,3.1301369863013697,1142.5
VIPV50_Wp700,333,home,0.0,0.0
VIPV50_Wp700,333,public,0.6301369863013698,230.0
VIPV50_Wp700,333,work,0.0,0.0
VIPV50_Wp700,334,home,0.0,0.0
VIPV50_Wp700,334,public,0.0,0.0
VIPV50_Wp700,334,work,1.8630136986301369,680.0
VIPV50_Wp700,335,home,0.0,0.0
VIPV50_Wp700,335,public,1.2465753424657535,455.0
VIPV50_Wp700,335,work,0.0,0.0
VIPV50_Wp700,336,home,0.0,0.0
VIPV50_Wp700,336,public,14.397260273972602,5255.0
VIPV50_Wp700,336,work,8.73972602739726,3190.0
VIPV50_Wp700,337,home,123.10958904109589,44935.0
VIPV50_Wp700,337,public,33.73287671232877,12312.5
VIPV50_Wp700,337,work,4.986301369863014,1820.0
VIPV50_Wp700,338,home,70.02054794520548,25557.5
VIPV50_Wp700,338,public,47.45890410958904,17322.5
VIPV50_Wp700,338,work,0.0,0.0
VIPV50_Wp700,339,home,71.85616438356165,26227.5
VIPV50_Wp700,339,public,18.71917808219178,6832.5
VIPV50_Wp700,339,work,5.657534246575342,2065.0
VIPV50_Wp700,34,home,0.0,0.0
VIPV50_Wp700,34,public,3.7465753424657535,1367.5
VIPV50_Wp700,34,work,0.0,0.0
VIPV50_Wp700,340,home,83.06849315068493,30320.0
VIPV50_Wp700,340,public,81.8082191780822,29860.0
VIPV50_Wp700,340,work,10.602739726027398,3870.0
VIPV50_Wp700,341,home,0.0,0.0
VIPV50_Wp700,341,public,33.69178082191781,12297.5
VIPV50_Wp700,341,work,23.19178082191781,8465.0
VIPV50_Wp700,342,home,0.0,0.0
VIPV50_Wp700,342,public,34.97260273972603,12765.0
VIPV50_Wp700,342,work,16.910958904109588,6172.5
VIPV50_Wp700,343,home,0.0,0.0
VIPV50_Wp700,343,public,5.0,1825.0
VIPV50_Wp700,343,work,7.486301369863014,2732.5
VIPV50_Wp700,344,home,1.2534246575342465,457.5
VIPV50_Wp700,344,public,0.0,0.0
VIPV50_Wp700,344,work,29.34931506849315,10712.5
VIPV50_Wp700,345,home,34.34931506849315,12537.5
VIPV50_Wp700,345,public,40.657534246575345,14840.0
VIPV50_Wp700,345,work,33.74657534246575,12317.5
VIPV50_Wp700,346,home,18.143835616438356,6622.5
VIPV50_Wp700,346,public,24.39041095890411,8902.5
VIPV50_Wp700,346,work,5.02054794520548,1832.5
VIPV50_Wp700,347,home,34.95205479452055,12757.5
VIPV50_Wp700,347,public,68.1027397260274,24857.5
VIPV50_Wp700,347,work,21.84246575342466,7972.5
VIPV50_Wp700,348,home,93.11643835616438,33987.5
VIPV50_Wp700,348,public,28.075342465753426,10247.5
VIPV50_Wp700,348,work,4.376712328767123,1597.5
VIPV50_Wp700,349,home,104.9931506849315,38322.5
VIPV50_Wp700,349,public,77.45205479452055,28270.0
VIPV50_Wp700,349,work,0.6164383561643836,225.0
VIPV50_Wp700,35,home,9.404109589041095,3432.5
VIPV50_Wp700,35,public,0.0,0.0
VIPV50_Wp700,35,work,0.0,0.0
VIPV50_Wp700,350,home,67.41780821917808,24607.5
VIPV50_Wp700,350,public,30.60958904109589,11172.5
VIPV50_Wp700,350,work,0.0,0.0
VIPV50_Wp700,351,home,49.97260273972603,18240.0
VIPV50_Wp700,351,public,19.972602739726028,7290.0
VIPV50_Wp700,351,work,0.0,0.0
VIPV50_Wp700,352,home,51.26027397260274,18710.0
VIPV50_Wp700,352,public,86.81506849315069,31687.5
VIPV50_Wp700,352,work,0.0,0.0
VIPV50_Wp700,353,home,97.5,35587.5
VIPV50_Wp700,353,public,34.34931506849315,12537.5
VIPV50_Wp700,353,work,8.17123287671233,2982.5
VIPV50_Wp700,354,home,34.97945205479452,12767.5
VIPV50_Wp700,354,public,6.8493150684931505,2500.0
VIPV50_Wp700,354,work,0.0,0.0
VIPV50_Wp700,355,home,75.6917808219178,27627.5
VIPV50_Wp700,355,public,43.10958904109589,15735.0
VIPV50_Wp700,355,work,0.0,0.0
VIPV50_Wp700,356,home,87.4931506849315,31935.0
VIPV50_Wp700,356,public,31.863013698630137,11630.0
VIPV50_Wp700,356,work,2.506849315068493,915.0
VIPV50_Wp700,357,home,17.493150684931507,6385.0
VIPV50_Wp700,357,public,13.753424657534246,5020.0
VIPV50_Wp700,357,work,0.0,0.0
VIPV50_Wp700,358,home,8.767123287671232,3200.0
VIPV50_Wp700,358,public,4.383561643835616,1600.0
VIPV50_Wp700,358,work,0.0,0.0
VIPV50_Wp700,359,home,0.0,0.0
VIPV50_Wp700,359,public,0.0,0.0
VIPV50_Wp700,359,work,1.2534246575342465,457.5
VIPV50_Wp700,36,home,19.34246575342466,7060.0
VIPV50_Wp700,36,public,9.36986301369863,3420.0
VIPV50_Wp700,36,work,1.2397260273972603,452.5
VIPV50_Wp700,360,home,0.0,0.0
VIPV50_Wp700,360,public,7.486301369863014,2732.5
VIPV50_Wp700,360,work,51.23972602739726,18702.5
VIPV50_Wp700,361,home,0.0,0.0
VIPV50_Wp700,361,public,26.226027397260275,9572.5
VIPV50_Wp700,361,work,199.22602739726028,72717.5
VIPV50_Wp700,362,home,152.5068493150685,55665.0
VIPV50_Wp700,362,public,108.82191780821918,39720.0
VIPV50_Wp700,362,work,1.2465753424657535,455.0
VIPV50_Wp700,363,home,47.47260273972603,17327.5
VIPV50_Wp700,363,public,21.883561643835616,7987.5
VIPV50_Wp700,363,work,0.0,0.0
VIPV50_Wp700,364,home,102.45205479452055,37395.0
VIPV50_Wp700,364,public,28.71232876712329,10480.0
VIPV50_Wp700,364,work,1.8767123287671232,685.0
VIPV50_Wp700,365,home,61.21232876712329,22342.5
VIPV50_Wp700,365,public,60.61643835616438,22125.0
VIPV50_Wp700,365,work,0.6301369863013698,230.0
VIPV50_Wp700,366,home,19.972602739726028,7290.0
VIPV50_Wp700,366,public,13.73972602739726,5015.0
VIPV50_Wp700,366,work,31.28082191780822,11417.5
VIPV50_Wp700,367,home,35.58904109589041,12990.0
VIPV50_Wp700,367,public,66.22602739726027,24172.5
VIPV50_Wp700,367,work,1.8767123287671232,685.0
VIPV50_Wp700,368,home,59.39041095890411,21677.5
VIPV50_Wp700,368,public,0.0,0.0
VIPV50_Wp700,368,work,0.6232876712328768,227.5
VIPV50_Wp700,369,home,0.0,0.0
VIPV50_Wp700,369,public,23.116438356164384,8437.5
VIPV50_Wp700,369,work,18.73972602739726,6840.0
VIPV50_Wp700,37,home,3.1232876712328768,1140.0
VIPV50_Wp700,37,public,3.7465753424657535,1367.5
VIPV50_Wp700,37,work,0.0,0.0
VIPV50_Wp700,370,home,58.12328767123287,21215.0
VIPV50_Wp700,370,public,68.05479452054794,24840.0
VIPV50_Wp700,370,work,12.493150684931507,4560.0
VIPV50_Wp700,371,home,32.47945205479452,11855.0
VIPV50_Wp700,371,public,34.4041095890411,12557.5
VIPV50_Wp700,371,work,15.0,5475.0
VIPV50_Wp700,372,home,3.1301369863013697,1142.5
VIPV50_Wp700,372,public,6.260273972602739,2285.0
VIPV50_Wp700,372,work,1.2534246575342465,457.5
VIPV50_Wp700,373,home,36.273972602739725,13240.0
VIPV50_Wp700,373,public,16.21232876712329,5917.5
VIPV50_Wp700,373,work,12.5,4562.5
VIPV50_Wp700,374,home,23.73972602739726,8665.0
VIPV50_Wp700,374,public,24.383561643835616,8900.0
VIPV50_Wp700,374,work,8.773972602739725,3202.5
VIPV50_Wp700,375,home,31.246575342465754,11405.0
VIPV50_Wp700,375,public,38.178082191780824,13935.0
VIPV50_Wp700,375,work,3.136986301369863,1145.0
VIPV50_Wp700,376,home,5.013698630136986,1830.0
VIPV50_Wp700,376,public,9.979452054794521,3642.5
VIPV50_Wp700,376,work,0.0,0.0
VIPV50_Wp700,377,home,116.23972602739725,42427.5
VIPV50_Wp700,377,public,50.60958904109589,18472.5
VIPV50_Wp700,377,work,13.136986301369863,4795.0
VIPV50_Wp700,378,home,106.84931506849315,39000.0
VIPV50_Wp700,378,public,55.73972602739726,20345.0
VIPV50_Wp700,378,work,3.76027397260274,1372.5
VIPV50_Wp700,379,home,2.493150684931507,910.0
VIPV50_Wp700,379,public,19.97945205479452,7292.5
VIPV50_Wp700,379,work,1.2397260273972603,452.5
VIPV50_Wp700,38,home,0.0,0.0
VIPV50_Wp700,38,public,17.506849315068493,6390.0
VIPV50_Wp700,38,work,0.0,0.0
VIPV50_Wp700,380,home,28.794520547945204,10510.0
VIPV50_Wp700,380,public,16.26027397260274,5935.0
VIPV50_Wp700,380,work,6.2465753424657535,2280.0
VIPV50_Wp700,381,home,66.28082191780823,24192.5
VIPV50_Wp700,381,public,53.13013698630137,19392.5
VIPV50_Wp700,381,work,1.856164383561644,677.5
VIPV50_Wp700,382,home,71.20547945205479,25990.0
VIPV50_Wp700,382,public,13.684931506849315,4995.0
VIPV50_Wp700,382,work,2.506849315068493,915.0
VIPV50_Wp700,383,home,46.86986301369863,17107.5
VIPV50_Wp700,383,public,0.0,0.0
VIPV50_Wp700,383,work,0.0,0.0
VIPV50_Wp700,384,home,0.0,0.0
VIPV50_Wp700,384,public,0.6301369863013698,230.0
VIPV50_Wp700,384,work,0.0,0.0
VIPV50_Wp700,385,home,6.863013698630137,2505.0
VIPV50_Wp700,385,public,0.0,0.0
VIPV50_Wp700,385,work,7.506849315068493,2740.0
VIPV50_Wp700,386,home,0.0,0.0
VIPV50_Wp700,386,public,25.636986301369863,9357.5
VIPV50_Wp700,386,work,59.99315068493151,21897.5
VIPV50_Wp700,387,home,0.0,0.0
VIPV50_Wp700,387,public,0.0,0.0
VIPV50_Wp700,387,work,16.897260273972602,6167.5
VIPV50_Wp700,388,home,92.41780821917808,33732.5
VIPV50_Wp700,388,public,71.28767123287672,26020.0
VIPV50_Wp700,388,work,0.0,0.0
VIPV50_Wp700,389,home,63.69178082191781,23247.5
VIPV50_Wp700,389,public,25.595890410958905,9342.5
VIPV50_Wp700,389,work,0.0,0.0
VIPV50_Wp700,39,home,59.95890410958904,21885.0
VIPV50_Wp700,39,public,12.486301369863014,4557.5
VIPV50_Wp700,39,work,6.260273972602739,2285.0
VIPV50_Wp700,390,home,0.6301369863013698,230.0
VIPV50_Wp700,390,public,9.376712328767123,3422.5
VIPV50_Wp700,390,work,0.0,0.0
VIPV50_Wp700,391,home,12.493150684931507,4560.0
VIPV50_Wp700,391,public,4.3561643835616435,1590.0
VIPV50_Wp700,391,work,12.465753424657533,4550.0
VIPV50_Wp700,392,home,36.21232876712329,13217.5
VIPV50_Wp700,392,public,29.39041095890411,10727.5
VIPV50_Wp700,392,work,4.3561643835616435,1590.0
VIPV50_Wp700,393,home,68.08904109589041,24852.5
VIPV50_Wp700,393,public,0.0,0.0
VIPV50_Wp700,393,work,0.0,0.0
VIPV50_Wp700,394,home,52.445205479452056,19142.5
VIPV50_Wp700,394,public,39.95205479452055,14582.5
VIPV50_Wp700,394,work,13.73972602739726,5015.0
VIPV50_Wp700,395,home,0.0,0.0
VIPV50_Wp700,395,public,9.383561643835616,3425.0
VIPV50_Wp700,395,work,34.363013698630134,12542.5
VIPV50_Wp700,396,home,0.0,0.0
VIPV50_Wp700,396,public,0.0,0.0
VIPV50_Wp700,396,work,1.2534246575342465,457.5
VIPV50_Wp700,397,home,33.15068493150685,12100.0
VIPV50_Wp700,397,public,30.02054794520548,10957.5
VIPV50_Wp700,397,work,5.013698630136986,1830.0
VIPV50_Wp700,398,home,20.58219178082192,7512.5
VIPV50_Wp700,398,public,11.232876712328768,4100.0
VIPV50_Wp700,398,work,1.2602739726027397,460.0
VIPV50_Wp700,399,home,139.41095890410958,50885.0
VIPV50_Wp700,399,public,44.99315068493151,16422.5
VIPV50_Wp700,399,work,12.506849315068493,4565.0
VIPV50_Wp700,4,home,0.0,0.0
VIPV50_Wp700,4,public,0.0,0.0
VIPV50_Wp700,4,work,0.0,0.0
VIPV50_Wp700,40,home,44.4041095890411,16207.5
VIPV50_Wp700,40,public,8.746575342465754,3192.5
VIPV50_Wp700,40,work,0.0,0.0
VIPV50_Wp700,400,home,42.486301369863014,15507.5
VIPV50_Wp700,400,public,9.979452054794521,3642.5
VIPV50_Wp700,400,work,1.2465753424657535,455.0
VIPV50_Wp700,401,home,79.4041095890411,28982.5
VIPV50_Wp700,401,public,43.71232876712329,15955.0
VIPV50_Wp700,401,work,11.86986301369863,4332.5
VIPV50_Wp700,402,home,21.21232876712329,7742.5
VIPV50_Wp700,402,public,57.52739726027397,20997.5
VIPV50_Wp700,402,work,11.246575342465754,4105.0
VIPV50_Wp700,403,home,92.51369863013699,33767.5
VIPV50_Wp700,403,public,32.43150684931507,11837.5
VIPV50_Wp700,403,work,28.753424657534246,10495.0
VIPV50_Wp700,404,home,14.986301369863014,5470.0
VIPV50_Wp700,404,public,7.465753424657534,2725.0
VIPV50_Wp700,404,work,9.383561643835616,3425.0
VIPV50_Wp700,405,home,29.356164383561644,10715.0
VIPV50_Wp700,405,public,13.10958904109589,4785.0
VIPV50_Wp700,405,work,2.4863013698630136,907.5
VIPV50_Wp700,406,home,21.89041095890411,7990.0
VIPV50_Wp700,406,public,5.0,1825.0
VIPV50_Wp700,406,work,0.0,0.0
VIPV50_Wp700,407,home,0.0,0.0
VIPV50_Wp700,407,public,1.8904109589041096,690.0
VIPV50_Wp700,407,work,0.0,0.0
VIPV50_Wp700,408,home,56.88356164383562,20762.5
VIPV50_Wp700,408,public,23.698630136986303,8650.0
VIPV50_Wp700,408,work,1.8630136986301369,680.0
VIPV50_Wp700,409,home,45.602739726027394,16645.0
